# s	p(s)	error
1.000000000000000000e+00 1.286992910707018378e+00 4.059692354359013128e-02
1.804721766827170226e+00 1.993912777182484664e-01 1.189468639855564489e-02
2.424462017082328114e+00 7.817293604857286637e-02 6.425775760535919721e-03
3.257020655659783159e+00 4.089054691821773779e-02 4.009648012643722212e-03
4.375479375074184496e+00 2.282858822725040635e-02 2.584828617165932027e-03
5.878016072274911963e+00 2.832191897238143727e-02 2.483996615689103900e-03
7.896522868499724623e+00 1.637930874196614345e-02 1.629802134818790320e-03
1.060818355139448244e+01 1.098526301675929566e-02 1.151568464787084637e-03
1.425102670302997687e+01 6.469883125359439033e-03 7.624830385710122671e-04
1.914481976169957633e+01 3.812709060728335618e-03 5.050056519009751442e-04
2.571913809059344302e+01 2.489566245166807343e-03 3.520778348341160728e-04
3.455107294592217926e+01 1.556674620266838621e-03 2.402001087081405363e-04
4.641588833612777165e+01 7.725052819329813461e-04 1.459897758913218820e-04
6.235507341273912374e+01 3.285929797374613536e-04 8.214824493436533840e-05
8.376776400682915380e+01 2.140233736115181951e-04 5.720015262970114928e-05
1.125335582600764610e+02 1.820740381023669972e-04 4.551850952559174929e-05
1.511775070615661605e+02 7.623693413219826320e-05 2.541231137739941994e-05
2.030917620904734804e+02 3.783284800095519499e-05 1.544519551976913588e-05
2.728333376486766610e+02 2.346835566245028266e-05 1.049536771627618750e-05
3.665241237079625876e+02 1.048162899577258297e-05 6.051571322255087945e-06
4.923882631706736674e+02 1.560463630050364539e-05 6.370566092990953871e-06
6.614740641230146139e+02 5.807891935719289348e-06 3.353187972511788662e-06
8.886238162743397879e+02 4.323280349174740720e-06 2.496047073378255993e-06
1.193776641714435755e+03 2.145443152687915768e-06 1.517057401915870682e-06
1.603718743751329384e+03 1.597025620473851507e-06 1.129267645965713890e-06
