# s	p(s)	error
1.000000000000000000e+00 1.235956093865055783e+00 3.796208965412341957e-02
1.811609194200414219e+00 1.879383948040993790e-01 1.099826266503554917e-02
2.438354098268828540e+00 8.846513245227573263e-02 6.504085892437855114e-03
3.281927872511474220e+00 4.405445478156429229e-02 3.956206828333876623e-03
4.417344703140069662e+00 2.375627789980633980e-02 2.504131563043645713e-03
5.945570708544391181e+00 3.588845143702054652e-02 2.652950668386579430e-03
8.002502278161049531e+00 9.179349819542130182e-03 1.156489372370195353e-03
1.077105056036769071e+01 1.212431290192085738e-02 1.145639884143372826e-03
1.449740670372631612e+01 5.066959170293675215e-03 6.383768508531066817e-04
1.951293422635963282e+01 4.541383623267957609e-03 5.209324283598845565e-04
2.626363527653332852e+01 2.308584007502595143e-03 3.201430004910288765e-04
3.534981105030105653e+01 1.220426994429800807e-03 2.006369619643801907e-04
4.757944314009409226e+01 8.332143483090101964e-04 1.428950818554327847e-04
6.404004271197280218e+01 5.280117205125190024e-04 9.804931500201921569e-05
8.619535664753031767e+01 2.976020974560205225e-04 6.344898036655576489e-05
1.160155301739971492e+02 1.909565896147504081e-04 4.380844614388765317e-05
1.561523006000496423e+02 7.467045381249183219e-05 2.361287079658776808e-05
2.101748011332487067e+02 2.219098214781324517e-05 1.109549107390662259e-05
2.828869434625969461e+02 3.709597447748880396e-05 1.236532482582960076e-05
3.807546021222372019e+02 1.224932078003043153e-05 6.124660390015215767e-06
5.124805876960931528e+02 9.100803760851755420e-06 4.550401880425877710e-06
6.897785379387657940e+02 5.071176837936980626e-06 2.927845312491111175e-06
