# mu	p(mu)	err
-2.133164133125211720e+03 5.409441903935595429e-07 3.123142739402857799e-07
-1.476694126292758028e+03 3.606294602623737168e-07 2.550035368471690111e-07
-1.039047455071122386e+03 3.606294602623729756e-07 2.550035368471684817e-07
-7.108124516548955398e+02 5.409441903935595429e-07 3.123142739402857799e-07
-6.014007838494865155e+02 1.622832571180681699e-06 5.409441903935606017e-07
-4.919891160440777185e+02 3.065350412230170637e-06 7.434566781856253990e-07
-3.825774482386686941e+02 7.392903935378646133e-06 1.154577618869163425e-06
-2.731657804332596697e+02 2.488343275810378874e-05 2.118218464303203025e-06
-1.637541126278508727e+02 1.920351875897136063e-04 5.884451803348462495e-06
-5.434244482244184837e+01 6.268641593010710993e-03 3.362035718330279164e-05
5.506922298296694862e+01 2.592745504556325138e-03 2.162198432042997565e-05
1.644808907883762004e+02 3.768577859741805423e-05 2.606779813788861805e-06
2.738925585937849974e+02 5.229127173804419396e-06 9.710245389104231655e-07
3.833042263991937944e+02 1.983462031443047104e-06 5.980363040193356579e-07
4.927158942046030461e+02 1.081888380787121203e-06 4.416790819290591116e-07
6.021275620100118431e+02 3.606294602623737168e-07 2.550035368471690111e-07
