# s	p(s)	error
1.000000000000000000e+00 1.146592409536622892e+00 3.538460996652154772e-02
1.811609194200414219e+00 1.729964311710556202e-01 1.021165645323476520e-02
2.438354098268828540e+00 7.792417938259391108e-02 5.907416793743596427e-03
3.281927872511474220e+00 3.992748701640245340e-02 3.644864217229711045e-03
4.417344703140069662e+00 2.373174679808383314e-02 2.422111265009745280e-03
5.945570708544391181e+00 4.261026153552686935e-02 2.797500722724938563e-03
8.002502278161049531e+00 1.473729280758482793e-02 1.418096661597572717e-03
1.077105056036769071e+01 1.186171706180794670e-02 1.096616130292169325e-03
1.449740670372631612e+01 7.306361817009541550e-03 7.418486451979339549e-04
1.951293422635963282e+01 4.756813324801203655e-03 5.159488461535045910e-04
2.626363527653332852e+01 2.868890783959535985e-03 3.453738644368699057e-04
3.534981105030105653e+01 1.451879337158837411e-03 2.117783671706426085e-04
4.757944314009409226e+01 9.639393266210084799e-04 1.487390672578246895e-04
6.404004271197280218e+01 5.627067053133364381e-04 9.795466425149922769e-05
8.619535664753031767e+01 2.787138645989704747e-04 5.942199559074111393e-05
1.160155301739971492e+02 2.541367071497840631e-04 4.890863209463097028e-05
1.561523006000496423e+02 1.048968955427846163e-04 2.708426196707092019e-05
2.101748011332487067e+02 4.156512636526560854e-05 1.469549135687753263e-05
2.828869434625969461e+02 7.720347624538867511e-06 5.459110158428886413e-06
3.807546021222372019e+02 1.720781991709223845e-05 7.025063063762920281e-06
5.124805876960931528e+02 6.392394934780365134e-06 3.690650936361844413e-06
6.897785379387657940e+02 4.749318995559416955e-06 2.742020600553632531e-06
9.284145445194744752e+02 3.528572804357940458e-06 2.037222458451249705e-06
