# s	p(s)	error
1.000000000000000000e+00 1.221368683999983773e+00 3.647908816782050728e-02
1.823348000868441066e+00 1.804589996554465670e-01 1.038424853984308907e-02
2.462092401494625715e+00 7.876927031013952751e-02 5.904006421653043915e-03
3.324597932270940692e+00 4.391438810885876787e-02 3.793625331596862504e-03
4.489251258218605045e+00 4.053066467803766171e-02 3.136356995791626540e-03
6.061898993497572441e+00 2.282633533989065350e-02 2.025509724996705455e-03
8.185467307069027143e+00 1.530719201087707773e-02 1.427403015080059212e-03
1.105295141126021541e+01 8.181651927989018816e-03 8.980529693689379709e-04
1.492495545051828998e+01 8.103098220359714401e-03 7.691120466222268765e-04
2.015337685941733170e+01 3.676226442007531590e-03 4.458079389436955765e-04
2.721338768375307282e+01 1.761615957385420086e-03 2.655735979704611921e-04
3.674661940736687882e+01 1.185997484477674824e-03 1.875226675089822497e-04
4.961947603002902696e+01 7.904811074272278084e-04 1.317468512378713104e-04
6.700187503509586406e+01 4.715765590752709138e-04 8.756956861385291693e-05
9.047357242349298190e+01 2.890218459122923986e-04 5.899633725020170548e-05
1.221677348996791892e+02 1.248569385001221379e-04 3.336942044492583522e-05
1.649648074098020629e+02 5.944185759684279265e-05 1.981395253228093088e-05
2.227542951999556351e+02 9.782392330768464346e-06 6.917195953313656788e-06
3.007882518043098798e+02 1.448906262753548826e-05 7.244531313767744131e-06
4.061585988376979799e+02 1.341267866324647190e-05 5.998332250276024017e-06
5.484416576121014941e+02 9.933006905863904547e-06 4.442175732497309203e-06
7.405684692262434510e+02 2.942428687635734616e-06 2.080611278185061530e-06
