# mu	p(mu)	err
-6.362790867701310162e+02 1.857998209843735874e-06 9.289991049218679371e-07
-5.938064186071308086e+02 1.393498657382798094e-06 8.045368249553405586e-07
-5.513337504441304873e+02 9.289991049218679371e-07 6.569015668064857734e-07
-5.088610822811302796e+02 2.786997314765603388e-06 1.137786889280434520e-06
-4.663884141181300720e+02 1.393498657382800000e-06 8.045368249553417233e-07
-4.239157459551298075e+02 7.896492391835867089e-06 1.915180717848559864e-06
-3.814430777921295430e+02 5.109495077070273866e-06 1.540570730800922205e-06
-3.389704096291293354e+02 1.068348970660146624e-05 2.227661596256794446e-06
-2.964977414661290709e+02 2.183147896566386455e-05 3.184448493713023438e-06
-2.540250733031288064e+02 5.248844942808552976e-05 4.937697972609714663e-06
-2.115524051401285988e+02 8.871941452003827809e-05 6.419511534311143817e-06
-1.690797369771283343e+02 1.895158174040607966e-04 9.382431047892342242e-06
-1.266070688141280698e+02 4.152625999000749920e-04 1.388845894285426875e-05
-8.413440065112786215e+01 1.149636392340811636e-03 2.310856096201383266e-05
-4.166173248812765451e+01 3.186466929881998002e-03 3.847222976202120383e-05
8.109356748726668229e-01 6.641414601086433230e-03 5.554218315759797277e-05
4.328360383787287446e+01 6.788660959216550120e-03 5.615451876176219640e-05
8.575627200087308211e+01 3.291443828738169035e-03 3.910082077654097291e-05
1.282289401638734034e+02 1.149636392340811636e-03 2.310856096201383266e-05
1.707016083268736111e+02 3.497681630030832832e-04 1.274626043904702177e-05
2.131742764898738187e+02 1.128733912480066369e-04 7.240831424598064392e-06
2.556469446528741400e+02 4.041146106410124870e-05 4.332563395793243939e-06
2.981196128158743477e+02 1.718648344105455747e-05 2.825440473049661802e-06
3.405922809788745553e+02 9.289991049218654807e-06 2.077305149641750638e-06
3.830649491418748767e+02 4.180495972148405505e-06 1.393498657382801906e-06
4.255376173048750843e+02 2.322497762304669631e-06 1.038652574820877860e-06
