# s	p(s)	error
1.000000000000000000e+00 1.239788435549709300e+00 3.804392551103111947e-02
1.811609194200414219e+00 1.752780173994547275e-01 1.062779087627649909e-02
2.438354098268828540e+00 7.708185652364284157e-02 6.074901325851223347e-03
3.281927872511474220e+00 4.517495753505989392e-02 4.008629263133191983e-03
4.417344703140069662e+00 2.404934022230933305e-02 2.521055868821340303e-03
5.945570708544391181e+00 3.691368187965406861e-02 2.692206946765862696e-03
8.002502278161049531e+00 1.050339635478649350e-02 1.237837131326598996e-03
1.077105056036769071e+01 1.181385123449737833e-02 1.131561724209393738e-03
1.449740670372631612e+01 7.488859629161832496e-03 7.765585684057626711e-04
1.951293422635963282e+01 3.948611619639931687e-03 4.860404915597970189e-04
2.626363527653332852e+01 2.622528624963783254e-03 3.414241457000723981e-04
3.534981105030105653e+01 1.122832267088483965e-03 1.925641451580305827e-04
4.757944314009409226e+01 7.606159062672138019e-04 1.366106495714920625e-04
6.404004271197280218e+01 6.380276437283258478e-04 1.078463555462809447e-04
8.619535664753031767e+01 1.625250990439436262e-04 4.691695484154572457e-05
1.160155301739971492e+02 1.106877655429944131e-04 3.337361701717650166e-05
1.561523006000496423e+02 1.270935757277804159e-04 3.082471982723974067e-05
2.101748011332487067e+02 3.888127152776688040e-05 1.469573930292107995e-05
2.828869434625969461e+02 3.714092113477170316e-05 1.238030704492390162e-05
3.807546021222372019e+02 2.146228427866196328e-05 8.111980966958690729e-06
5.124805876960931528e+02 6.833872937142013856e-06 3.945538379866640226e-06
6.897785379387657940e+02 5.077321236367437839e-06 2.931392782578943922e-06
9.284145445194744752e+02 2.514844430031089988e-06 1.778263550104201679e-06
1.249609141291986816e+03 1.868438753281409806e-06 1.321185712677023479e-06
