# s	p(s)	error
1.000000000000000000e+00 1.203037767400251923e+00 3.716196074128510357e-02
1.811609194200414219e+00 2.002352550775763906e-01 1.126411314133086983e-02
2.438354098268828540e+00 8.003318972449725843e-02 6.138265446446852097e-03
3.281927872511474220e+00 3.917481635832253256e-02 3.701672205026657145e-03
4.417344703140069662e+00 1.923040400497693855e-02 2.235489057668254512e-03
5.945570708544391181e+00 3.764948516454839911e-02 2.696135632626007680e-03
8.002502278161049531e+00 1.319714534490294862e-02 1.375897514409245292e-03
1.077105056036769071e+01 1.246940629968452605e-02 1.152797020207852428e-03
1.449740670372631612e+01 6.572123996130186177e-03 7.213843269957164643e-04
1.951293422635963282e+01 4.118067284737724279e-03 4.922031833882532358e-04
2.626363527653332852e+01 2.709909763435066395e-03 3.441588841153096160e-04
3.534981105030105653e+01 1.363892598222978328e-03 2.104531968943070235e-04
4.757944314009409226e+01 6.272952110207557098e-04 1.230227123760821981e-04
6.404004271197280218e+01 5.556842144787402975e-04 9.980383117296532682e-05
8.619535664753031767e+01 2.929926924517373913e-04 6.246625191766945863e-05
1.160155301739971492e+02 1.286308685572208762e-04 3.567578401465603939e-05
1.561523006000496423e+02 8.086531394014454357e-05 2.438180953579595478e-05
2.101748011332487067e+02 6.554183249931973981e-05 1.892029731833180795e-05
2.828869434625969461e+02 2.434760940685589976e-05 9.939869917230792276e-06
3.807546021222372019e+02 1.205959738431113590e-05 6.029798692155567952e-06
5.124805876960931528e+02 6.719884587912480557e-06 3.879727175754488135e-06
6.897785379387657940e+02 4.992632002083310881e-06 2.882497430367540015e-06
9.284145445194744752e+02 6.182242661593506173e-06 2.764782968944461461e-06
