# mu	p(mu)	err
-5.727719783400756342e+02 2.485038715601652446e-06 1.757187727313036630e-06
-4.139934834242816351e+02 2.485038715601634235e-06 1.757187727313023713e-06
-3.981156339327021669e+02 2.485038715601652446e-06 1.757187727313036630e-06
-3.663599349495434581e+02 6.212596789004086646e-06 2.778357747402010822e-06
-3.504820854579639899e+02 2.485038715601652446e-06 1.757187727313036630e-06
-3.187263864748051674e+02 9.940154862406609784e-06 3.514375454626073260e-06
-3.028485369832258129e+02 7.455116146804903128e-06 3.043538422142643731e-06
-2.869706874916463448e+02 8.697635504605782291e-06 3.287397219924668426e-06
-2.710928380000669904e+02 6.212596789004086646e-06 2.778357747402010822e-06
-2.552149885084875223e+02 6.212596789004129845e-06 2.778357747402030303e-06
-2.393371390169081678e+02 6.212596789004129845e-06 2.778357747402030303e-06
-2.234592895253288134e+02 1.615275165141074048e-05 4.479967255307465974e-06
-2.075814400337494590e+02 1.863779036701212441e-05 4.812256780102865368e-06
-1.917035905421698772e+02 2.112282908261404706e-05 5.123038554087429685e-06
-1.758257410505905227e+02 1.988030972481321957e-05 4.970077431203304892e-06
-1.599478915590111683e+02 3.727558073402478415e-05 6.805558804043450849e-06
-1.440700420674318138e+02 5.467085174323635551e-05 8.241941009157383616e-06
-1.281921925758524594e+02 8.697635504605658963e-05 1.039566278866726837e-05
-1.123143430842728776e+02 1.105842228442735216e-04 1.172190417770808287e-05
-9.643649359269352317e+01 1.478598035782982989e-04 1.355428597111126033e-05
-8.055864410111416873e+01 2.286235618353519878e-04 1.685435259005219175e-05
-6.468079460953481430e+01 3.566030556888371010e-04 2.104961281696901239e-05
-4.880294511795545986e+01 6.548077015610259417e-04 2.852387149085181900e-05
-3.292509562637587806e+01 1.211456373855805549e-03 3.879765451218711861e-05
-1.704724613479652362e+01 2.427882825142814449e-03 5.492441541529691999e-05
-1.169396643217169185e+00 5.095571886341187205e-03 7.956976000871558512e-05
1.470845284836218525e+01 9.774899787818959462e-03 1.102066341330142958e-04
3.058630233994176706e+01 1.508542752305983004e-02 1.369084939589330398e-04
4.646415183152112149e+01 1.390006405571784197e-02 1.314195520609504986e-04
6.234200132310047593e+01 8.101226212861386070e-03 1.003291103887787329e-04
7.821985081467983036e+01 3.296403856245591624e-03 6.399879375827672396e-05
9.409770030625918480e+01 1.236306761011804305e-03 3.919355919965912142e-05
1.099755497978387666e+02 4.721573559643139190e-04 2.422116129985751813e-05
1.258533992894181210e+02 2.000456166059329927e-04 1.576580321696532334e-05
1.417312487809974755e+02 1.068566647708710357e-04 1.152265049751318435e-05
1.576090982725768299e+02 6.833856467904543422e-05 9.214770181509560193e-06
1.734869477641561843e+02 3.976061944962586993e-05 7.028750909252045723e-06
1.893647972557357662e+02 2.857794522941899847e-05 5.958913504467478005e-06
2.052426467473151206e+02 2.236534844041487117e-05 5.271563181939110314e-06
2.211204962388944750e+02 2.485038715601651938e-05 5.556715494804060607e-06
2.369983457304738295e+02 1.118267422020743558e-05 3.727558073402478669e-06
2.528761952220531839e+02 9.940154862406467483e-06 3.514375454626022862e-06
2.687540447136327657e+02 3.727558073402478669e-06 2.152106657098883912e-06
2.846318942052121201e+02 3.727558073402478669e-06 2.152106657098883912e-06
3.005097436967914746e+02 6.212596789004129845e-06 2.778357747402030303e-06
3.163875931883708290e+02 3.727558073402424883e-06 2.152106657098852995e-06
3.481432921715297653e+02 3.727558073402478669e-06 2.152106657098883912e-06
4.116546901378474104e+02 3.727558073402478669e-06 2.152106657098883912e-06
