# mu	p(mu)	err
-1.341444786250281140e+03 3.732909300351315532e-07 2.639565479832745542e-07
-1.130043610746995682e+03 3.732909300351315532e-07 2.639565479832745542e-07
-1.024343022995353067e+03 3.732909300351311297e-07 2.639565479832742895e-07
-9.186424352437103380e+02 9.332273250878279301e-07 4.173519474713355965e-07
-8.129418474920676090e+02 1.866454650175657766e-06 5.902247843967869627e-07
-7.072412597404249937e+02 1.306518255122960330e-06 4.938174837744847201e-07
-6.015406719887823783e+02 2.613036510245915155e-06 6.983633828908306923e-07
-4.958400842371395356e+02 4.852782090456710404e-06 9.517088682481675377e-07
-3.901394964854969203e+02 1.194530976112420970e-05 1.493163720140526213e-06
-2.844389087338543050e+02 3.434276556323202751e-05 2.531782267205983796e-06
-1.787383209822114623e+02 1.747001552564415644e-04 5.710253209489004167e-06
-7.303773323056884692e+01 3.935232984430356989e-03 2.710153852332865612e-05
3.266285452107376841e+01 5.179411654237439482e-03 3.109201982378347013e-05
1.383634422727166111e+02 9.033640506850183630e-05 4.106200230386446874e-06
2.440640300243592264e+02 1.306518255122960500e-05 1.561587997140614652e-06
3.497646177760018418e+02 4.666136625439144521e-06 9.332273250878288830e-07
4.554652055276444571e+02 2.426391045228355202e-06 6.729597944536537001e-07
6.668663810309301425e+02 5.599363950526973298e-07 3.232794284127434420e-07
