# s	p(s)	error
1.000000000000000000e+00 1.187450647162427320e+00 3.640363527360829243e-02
1.811609194200414219e+00 1.841961772558964039e-01 1.065233997181852521e-02
2.438354098268828540e+00 7.597754464356838711e-02 5.897001121698197332e-03
3.281927872511474220e+00 4.488682005623900739e-02 3.906896209347645969e-03
4.417344703140069662e+00 2.425402848437370820e-02 2.475416416401851616e-03
5.945570708544391181e+00 3.641515158301272814e-02 2.614455517632563019e-03
8.002502278161049531e+00 1.157513930759042700e-02 1.270536600375239819e-03
1.077105056036769071e+01 1.253721998671841753e-02 1.139747271519856060e-03
1.449740670372631612e+01 7.005272122739351556e-03 7.343520543378427839e-04
1.951293422635963282e+01 5.033082301275916895e-03 5.365283760543848807e-04
2.626363527653332852e+01 3.186987537829818508e-03 3.680016225740056568e-04
3.534981105030105653e+01 1.546973676723179762e-03 2.209962395318828231e-04
4.757944314009409226e+01 8.444172303030809436e-04 1.407362050505134906e-04
6.404004271197280218e+01 4.356746954967829306e-04 8.713493909935658341e-05
8.619535664753031767e+01 2.460048506892948566e-04 5.643738335660254750e-05
1.160155301739971492e+02 1.442942650848301966e-04 3.725661904178571111e-05
1.561523006000496423e+02 5.002920405436953001e-05 1.890926174548087160e-05
2.101748011332487067e+02 3.716989509758718524e-05 1.404889981236779783e-05
2.828869434625969461e+02 1.972563722215674281e-05 8.821573145648519605e-06
3.807546021222372019e+02 2.051761230655097231e-05 7.754928522853173073e-06
5.124805876960931528e+02 8.710769313958108251e-06 4.355384656979054126e-06
6.897785379387657940e+02 8.089734479566137394e-06 3.617839243246753041e-06
1.249609141291986816e+03 1.786198591940065770e-06 1.263033136906683279e-06
