# s	p(s)	error
1.000000000000000000e+00 1.207691826158249881e+00 3.652969498515629132e-02
1.811609194200414219e+00 1.848051532952730280e-01 1.061677865728209713e-02
2.438354098268828540e+00 8.519165201596827497e-02 6.213239798500401825e-03
3.281927872511474220e+00 4.073730579135605850e-02 3.703391435577823698e-03
4.417344703140069662e+00 2.376283650524079263e-02 2.438015583851589445e-03
5.945570708544391181e+00 3.902668933841037247e-02 2.693097420759044559e-03
8.002502278161049531e+00 1.173624276263785654e-02 1.272974257784960112e-03
1.077105056036769071e+01 1.231003099764982345e-02 1.123746943500105420e-03
1.449740670372631612e+01 6.707000126922879613e-03 7.149686158285639952e-04
1.951293422635963282e+01 4.756556616041095198e-03 5.189828747702695394e-04
2.626363527653332852e+01 1.851116716672202359e-03 2.790663451071054508e-04
3.534981105030105653e+01 1.656627009640757953e-03 2.275552202968848185e-04
4.757944314009409226e+01 6.734643451416965016e-04 1.250591893212741083e-04
6.404004271197280218e+01 4.831059467496437465e-04 9.129844228542644197e-05
8.619535664753031767e+01 2.307409089637640150e-04 5.438615380847512920e-05
1.160155301739971492e+02 1.523841576227156981e-04 3.809603940567892453e-05
1.561523006000496423e+02 7.783595584911466461e-05 2.346842370456200897e-05
2.101748011332487067e+02 4.731488940174515174e-05 1.577162980058171725e-05
2.828869434625969461e+02 7.811834924370941516e-06 5.523801448532592839e-06
3.807546021222372019e+02 1.741173521427490765e-05 7.108311135237175615e-06
5.124805876960931528e+02 1.293629158437586080e-05 5.281218924263503453e-06
6.897785379387657940e+02 4.805599151852360979e-06 2.774513963939397876e-06
9.284145445194744752e+02 3.570386931626708106e-06 2.061363856085801938e-06
