# mu	p(mu)	err
-5.268985791483891035e+02 1.086520613129630575e-06 7.682860934429270490e-07
-4.905835104508722111e+02 2.173041226259261150e-06 1.086520613129630575e-06
-4.542684417533553187e+02 3.259561839388886643e-06 1.330710548591757928e-06
-4.179533730558383695e+02 2.716301532824080673e-06 1.214766974956304061e-06
-3.816383043583215340e+02 3.802822145953700660e-06 1.437331668343208945e-06
-3.453232356608045848e+02 7.062383985342597892e-06 1.958752891243727476e-06
-3.090081669632876924e+02 9.778685518166675177e-06 2.304858280328781782e-06
-2.726930982657708000e+02 1.847085042320371808e-05 3.167724713958348259e-06
-2.363780295682539077e+02 3.802822145953707182e-05 4.545241825054283494e-06
-2.000629608707370153e+02 6.193167494838894109e-05 5.800432804415052464e-06
-1.637478921732201229e+02 1.206037880573889955e-04 8.094396263646545811e-06
-1.274328234757032305e+02 2.901010037056109248e-04 1.255389820764333523e-05
-9.111775477818628133e+01 7.127575222130375218e-04 1.967772522482801419e-05
-5.480268608066938896e+01 1.862839591210751393e-03 3.181205443542161053e-05
-1.848761738315249659e+01 4.748095079376493145e-03 5.078830168868584235e-05
1.782745131436433894e+01 7.692022680651207887e-03 6.464341110735170404e-05
5.414252001188128816e+01 6.770109940410717030e-03 6.064595618592408569e-05
9.045758870939823737e+01 3.343767186906443107e-03 4.262083982091586230e-05
1.267726574069150729e+02 1.182134427085036223e-03 2.534179771166674881e-05
1.630877261044320221e+02 4.237430391205565376e-04 1.517243465424519097e-05
1.994027948019488576e+02 1.493965843053239508e-04 9.008953001844688076e-06
2.357178634994658069e+02 4.943668789739826994e-05 5.182373030059658572e-06
2.720329321969826424e+02 1.901411072976850203e-05 3.213971316628597744e-06
3.083480008944995916e+02 1.195172674442591769e-05 2.548116703598113185e-06
3.446630695920165408e+02 5.975863372212977481e-06 1.801790600368943672e-06
3.809781382895333763e+02 3.259561839388886643e-06 1.330710548591757928e-06
4.172932069870503256e+02 2.716301532824080673e-06 1.214766974956304061e-06
