# s	p(s)	error
1.000000000000000000e+00 1.278945960277023008e+00 3.965843068422522655e-02
1.804721766827170226e+00 1.778480493226239079e-01 1.100851788769788286e-02
2.424462017082328114e+00 7.760592887112961746e-02 6.274067488428207093e-03
3.257020655659783159e+00 3.813464572868511399e-02 3.794539073552420216e-03
4.375479375074184496e+00 2.360872319395607502e-02 2.575922883275317057e-03
5.878016072274911963e+00 2.510552640717075498e-02 2.291810521874841546e-03
7.896522868499724623e+00 2.133553438108212047e-02 1.822817717995674214e-03
1.060818355139448244e+01 1.275177128662463924e-02 1.215833686841272590e-03
1.425102670302997687e+01 6.471932285977690866e-03 7.473143694972498620e-04
1.914481976169957633e+01 3.404422426335796358e-03 4.676333844010491995e-04
2.571913809059344302e+01 2.725444236199588144e-03 3.609939078222778458e-04
3.455107294592217926e+01 1.566065755765552519e-03 2.360932958590316547e-04
4.641588833612777165e+01 7.683342380904981291e-04 1.426760861752225304e-04
6.235507341273912374e+01 5.719328716682492300e-04 1.062052680190079515e-04
8.376776400682915380e+01 3.376523433466947430e-04 7.040538052793429127e-05
1.125335582600764610e+02 7.649531615586670989e-05 2.891251185852638627e-05
1.511775070615661605e+02 8.134515212866876726e-05 2.572359573394875161e-05
2.030917620904734804e+02 4.844138308230412496e-05 1.712661523377627282e-05
2.728333376486766610e+02 4.056616275234016002e-05 1.352205425078005334e-05
3.665241237079625876e+02 1.342073442364124643e-05 6.710367211820623216e-06
4.923882631706736674e+02 4.995065167137568525e-06 3.532044452151689748e-06
6.614740641230146139e+02 9.295570285631801118e-06 4.157105409659968270e-06
8.886238162743397879e+02 4.151663646124729881e-06 2.396964123674896018e-06
