# s	p(s)	error
1.000000000000000000e+00 1.264911027857880788e+00 3.988053617247461213e-02
1.804721766827170226e+00 1.755707977828487865e-01 1.105992067663400663e-02
2.424462017082328114e+00 7.779252580803401595e-02 6.351733134399166307e-03
3.257020655659783159e+00 4.014900850260239018e-02 3.936934188580235201e-03
4.375479375074184496e+00 2.442616479808927196e-02 2.649389556201724692e-03
5.878016072274911963e+00 2.673875869502930283e-02 2.391587283041963271e-03
7.896522868499724623e+00 2.006303569650262283e-02 1.787357278926864296e-03
1.060818355139448244e+01 1.256396846880623863e-02 1.220320494885394381e-03
1.425102670302997687e+01 7.323082666754169960e-03 8.038127497595995603e-04
1.914481976169957633e+01 3.283830410908188720e-03 4.644037503639573895e-04
2.571913809059344302e+01 2.786637284680753158e-03 3.690991250963531552e-04
3.455107294592217926e+01 2.001534817386025743e-03 2.698868997194097579e-04
4.641588833612777165e+01 7.584961187891189460e-04 1.433422929088367769e-04
6.235507341273912374e+01 4.839510595356134610e-04 9.878609636179470921e-05
8.376776400682915380e+01 2.701827266428159010e-04 6.368267938953547881e-05
1.125335582600764610e+02 1.787721773077644743e-04 4.469304432694111857e-05
1.511775070615661605e+02 9.148870995887580274e-05 2.758488395338567662e-05
2.030917620904734804e+02 2.476450672255962223e-05 1.238225336127981111e-05
2.728333376486766610e+02 2.765131646446214569e-05 1.128860267569194066e-05
3.665241237079625876e+02 1.029154764092696625e-05 5.941827800867042045e-06
8.886238162743397879e+02 4.244878892065353557e-06 2.450781971011292467e-06
1.193776641714435755e+03 2.106536152509637628e-06 1.489545998254183876e-06
