# mu	p(mu)	err
-7.154619569468495683e+02 2.094625948806424840e-06 1.481124212450329139e-06
-6.966246696834341492e+02 2.094625948806399852e-06 1.481124212450311352e-06
-6.589500951566030835e+02 2.094625948806399852e-06 1.481124212450311352e-06
-5.836009461029409522e+02 2.094625948806424840e-06 1.481124212450329139e-06
-5.459263715761098865e+02 3.141938923209637471e-06 1.813999283092447251e-06
-5.270890843126944674e+02 2.094625948806424840e-06 1.481124212450329139e-06
-5.082517970492790482e+02 3.141938923209599355e-06 1.813999283092425228e-06
-4.894145097858634017e+02 2.094625948806424840e-06 1.481124212450329139e-06
-4.517399352590323360e+02 5.236564872016062734e-06 2.341863004483080279e-06
-4.329026479956169169e+02 7.331190820822487998e-06 2.770929675122255425e-06
-4.140653607322014977e+02 6.283877846419198710e-06 2.565382388284379129e-06
-3.952280734687858512e+02 7.331190820822487998e-06 2.770929675122255425e-06
-3.763907862053704321e+02 9.425816769628798911e-06 3.141938923209599778e-06
-3.575534989419547856e+02 7.331190820822487998e-06 2.770929675122255425e-06
-3.387162116785393664e+02 1.780432056485461347e-05 4.318182016544250425e-06
-3.198789244151239473e+02 1.989894651366079902e-05 4.565131417682548110e-06
-3.010416371517083007e+02 1.675700759045139872e-05 4.189251897612849679e-06
-2.822043498882928816e+02 1.780432056485461347e-05 4.318182016544250425e-06
-2.633670626248774624e+02 2.304088543687039583e-05 4.912333280608320410e-06
-2.445297753614618159e+02 2.618282436008031452e-05 5.236564872016062734e-06
-2.256924880980463968e+02 3.246670220649919644e-05 5.831191855611647532e-06
-2.068552008346307503e+02 4.608177087374135410e-05 6.947088348333090229e-06
-1.880179135712153311e+02 5.864952656657990398e-05 7.837372653879937136e-06
-1.691806263077999120e+02 6.388609143859518490e-05 8.179775818905425034e-06
-1.503433390443842654e+02 9.740010661949874806e-05 1.009992056260133443e-05
-1.315060517809688463e+02 1.277721828771903698e-04 1.156794990026754212e-05
-1.126687645175531998e+02 2.335507932919163808e-04 1.563971790016644841e-05
-9.383147725413778062e+01 3.539917853482858127e-04 1.925461476185427924e-05
-7.499418999072236147e+01 4.754800903790527334e-04 2.231538634495015778e-05
-5.615690272730671495e+01 9.153515396284077257e-04 3.096222769105588254e-05
-3.731961546389129580e+01 1.721782529918860355e-03 4.246463449371474212e-05
-1.848232820047564928e+01 3.609040509793470016e-03 6.148003701246027692e-05
3.549590629397698649e-01 7.357373645182568346e-03 8.778082294061706232e-05
1.919224632635518901e+01 1.189014419839952777e-02 1.115916766004918566e-04
3.802953358977083553e+01 1.211007992302434721e-02 1.126190207045117952e-04
5.686682085318625468e+01 7.676804102375455081e-03 8.966613930782079084e-05
7.570410811660190120e+01 3.423666113324101961e-03 5.988029676370142476e-05
9.454139538001732035e+01 1.407588637597917587e-03 3.839512785209655925e-05
1.133786826434327395e+02 5.739275099729535239e-04 2.451696815598527620e-05
1.322159699068483860e+02 3.037207625769316132e-04 1.783509728715988989e-05
1.510532571702638052e+02 1.413872515444336727e-04 1.216867712439178882e-05
1.698905444336792243e+02 9.111622877307838891e-05 9.768685099476547945e-06
1.887278316970948708e+02 4.398714492493492460e-05 6.787363817185488304e-06
2.075651189605102900e+02 3.246670220649919644e-05 5.831191855611647532e-06
2.264024062239259365e+02 1.989894651366103958e-05 4.565131417682603168e-06
2.452396934873413556e+02 3.037207625769316335e-05 5.639952971811539698e-06
2.640769807507567748e+02 1.047312974403199841e-05 3.311894422159736324e-06
2.829142680141724213e+02 5.236564872016062734e-06 2.341863004483080279e-06
3.017515552775878405e+02 3.141938923209637471e-06 1.813999283092447251e-06
3.205888425410032596e+02 4.189251897612849679e-06 2.094625948806424840e-06
3.394261298044186788e+02 7.331190820822310121e-06 2.770929675122188509e-06
3.582634170678345527e+02 4.189251897612849679e-06 2.094625948806424840e-06
3.771007043312499718e+02 2.094625948806424840e-06 1.481124212450329139e-06
3.959379915946653909e+02 3.141938923209637471e-06 1.813999283092447251e-06
4.901244279117429414e+02 2.094625948806424840e-06 1.481124212450329139e-06
5.089617151751583606e+02 3.141938923209637471e-06 1.813999283092447251e-06
6.219854387556513302e+02 2.094625948806374441e-06 1.481124212450293352e-06
