# s	p(s)	error
1.000000000000000000e+00 1.226534705242933398e+00 3.626325876604810650e-02
1.811609194200414219e+00 1.887904335055950455e-01 1.057023498598918566e-02
2.438354098268828540e+00 7.430939872085445819e-02 5.716107593911881266e-03
3.281927872511474220e+00 4.246861880939122036e-02 3.724744269566991010e-03
4.417344703140069662e+00 2.184414425579373625e-02 2.302574979519731758e-03
5.945570708544391181e+00 4.021287569939555051e-02 2.692853331938448776e-03
8.002502278161049531e+00 1.071810475373036545e-02 1.198320540965236913e-03
1.077105056036769071e+01 1.144705033794810901e-02 1.067442948030552109e-03
1.449740670372631612e+01 7.691248324669316960e-03 7.541889479110897195e-04
1.951293422635963282e+01 4.340685568114654655e-03 4.883652814410002155e-04
2.626363527653332852e+01 2.612636272357421983e-03 3.265795340446777479e-04
3.534981105030105653e+01 1.182854501648764739e-03 1.894083075690530847e-04
4.757944314009409226e+01 8.337506509638172112e-04 1.370677626836339612e-04
6.404004271197280218e+01 6.194466775883784772e-04 1.018364064851975850e-04
8.619535664753031767e+01 2.238939977185484776e-04 5.277232135125034697e-05
1.160155301739971492e+02 8.317258454815508830e-05 2.772419484938503056e-05
1.561523006000496423e+02 6.866025778975046677e-05 2.171227993499298339e-05
2.101748011332487067e+02 4.080967711011055656e-05 1.442839971129629986e-05
2.828869434625969461e+02 4.169016353555234403e-05 1.257005726327123924e-05
3.807546021222372019e+02 8.447533256777291165e-06 4.877185599788685542e-06
5.124805876960931528e+02 8.368283576836610759e-06 4.184141788418305380e-06
6.897785379387657940e+02 3.108666513661171002e-06 2.198159172257357089e-06
