# s	p(s)	error
1.000000000000000000e+00 1.308192083181500154e+00 4.001130016363645125e-02
1.811609194200414219e+00 1.607704592277386102e-01 1.042120103086116058e-02
2.438354098268828540e+00 7.477962889678820002e-02 6.126185899681693865e-03
3.281927872511474220e+00 3.542324838618277072e-02 3.634348600475889417e-03
4.417344703140069662e+00 2.216269184819641413e-02 2.477864276847381586e-03
5.945570708544391181e+00 3.540207435425270222e-02 2.699382862916053019e-03
8.002502278161049531e+00 1.315123251365848608e-02 1.418133872991020859e-03
1.077105056036769071e+01 1.227042209181487646e-02 1.180721916296608278e-03
1.449740670372631612e+01 7.175008410739027939e-03 7.782389296971630030e-04
1.951293422635963282e+01 3.825613274471663990e-03 4.898195874932214505e-04
2.626363527653332852e+01 2.143368305148431359e-03 3.160224156714912095e-04
3.534981105030105653e+01 1.211643226900035097e-03 2.048050856855108124e-04
4.757944314009409226e+01 9.002072387686315845e-04 1.521627955965437079e-04
6.404004271197280218e+01 4.395112889202940618e-04 9.164443888068482449e-05
8.619535664753031767e+01 3.123436069405058574e-04 6.659188074881106816e-05
1.160155301739971492e+02 1.793191219781279516e-04 4.349127532993169262e-05
1.561523006000496423e+02 5.485844136359740558e-05 2.073454188009968535e-05
2.101748011332487067e+02 5.240294270743663297e-05 1.746764756914554432e-05
2.828869434625969461e+02 2.595566489689380026e-05 1.059635582200979417e-05
3.807546021222372019e+02 2.249814389245004912e-05 8.503499099995645935e-06
5.124805876960931528e+02 4.775802820311494396e-06 3.377002559852096182e-06
6.897785379387657940e+02 5.322373997140463976e-06 3.072874059976911335e-06
1.681924324880868880e+03 1.455182138618073653e-06 1.028969158078382468e-06
2.263803409521446611e+03 1.081147870782331190e-06 7.644869908955835773e-07
