# s	p(s)	error
1.000000000000000000e+00 1.242253194988334197e+00 3.982480906055786002e-02
1.811609194200414219e+00 1.987384390018578084e-01 1.183470181931553858e-02
2.438354098268828540e+00 8.429976888363059639e-02 6.643752510074040461e-03
3.281927872511474220e+00 4.201380402790440283e-02 4.042780177531798448e-03
4.417344703140069662e+00 2.341105637025526695e-02 2.601228485583918695e-03
5.945570708544391181e+00 3.392820009016171701e-02 2.699182672069981321e-03
8.002502278161049531e+00 1.037014508085086842e-02 1.286258192754923110e-03
1.077105056036769071e+01 1.149769944683317821e-02 1.167414504120100130e-03
1.449740670372631612e+01 4.755549640266793117e-03 6.471483369516522945e-04
1.951293422635963282e+01 4.056639274508546875e-03 5.151937030565460849e-04
2.626363527653332852e+01 2.187534732238311744e-03 3.260984242951110159e-04
3.534981105030105653e+01 1.480791940679621402e-03 2.312608479502660790e-04
4.757944314009409226e+01 9.123402691952457212e-04 1.564650653355202788e-04
6.404004271197280218e+01 4.984087726752066839e-04 9.968175453504133678e-05
8.619535664753031767e+01 2.518038305711747587e-04 6.107139943412275257e-05
1.160155301739971492e+02 1.870811687775345575e-04 4.537384820198704140e-05
1.561523006000496423e+02 6.540920671419338023e-05 2.312564680981939511e-05
2.101748011332487067e+02 5.467126796597408204e-05 1.822375598865802847e-05
2.828869434625969461e+02 2.256598957835068828e-05 1.009181733534879078e-05
3.807546021222372019e+02 1.676571676992902023e-05 7.497856477813898096e-06
5.124805876960931528e+02 7.473793901220683555e-06 4.314996920737545498e-06
6.897785379387657940e+02 9.254599073355253882e-06 4.138782526505781595e-06
1.681924324880868880e+03 3.036342942946899159e-06 1.518171471473449579e-06
2.263803409521446611e+03 1.127946674376266161e-06 7.975787422682723429e-07
