# s	p(s)	error
1.000000000000000000e+00 1.216515630108150781e+00 3.720735865610601961e-02
1.811609194200414219e+00 1.897065887946923768e-01 1.091638749772068200e-02
2.438354098268828540e+00 8.027340050236421443e-02 6.120789406173565879e-03
3.281927872511474220e+00 4.299645409586530520e-02 3.861195561984125894e-03
4.417344703140069662e+00 2.473146998997161755e-02 2.524145086016061235e-03
5.945570708544391181e+00 3.483516144411181320e-02 2.582153961622701832e-03
8.002502278161049531e+00 1.038094862387876904e-02 1.214998135922864229e-03
1.077105056036769071e+01 1.310097472159330728e-02 1.176502260858454689e-03
1.449740670372631612e+01 6.907682020484351253e-03 7.363613775620170710e-04
1.951293422635963282e+01 3.674159086878988137e-03 4.629005343414267131e-04
2.626363527653332852e+01 2.556449163547372828e-03 3.328213325800705971e-04
3.534981105030105653e+01 1.191117527240738699e-03 1.958185152400387864e-04
4.757944314009409226e+01 9.806284523828101302e-04 1.531484344236252516e-04
6.404004271197280218e+01 3.554007752241473733e-04 7.947002926573165302e-05
8.619535664753031767e+01 2.772524622666959720e-04 6.050144737857248366e-05
1.160155301739971492e+02 1.569436835988284411e-04 3.923592089970711028e-05
1.561523006000496423e+02 1.166034992133337111e-04 2.915087480333342779e-05
2.101748011332487067e+02 4.331609822395986642e-05 1.531455339435229456e-05
2.828869434625969461e+02 6.436459893591931576e-05 1.609114973397982894e-05
3.807546021222372019e+02 1.494393022327531644e-05 6.683128766051442819e-06
5.124805876960931528e+02 1.332336172627057246e-05 5.439239647981624666e-06
