# mu	p(mu)	err
-5.447152268966124211e+02 1.519477417326612674e-06 8.772706959210772321e-07
-4.668126461991802785e+02 1.012984944884406896e-06 7.162885237676452138e-07
-4.278613558504641787e+02 1.012984944884406896e-06 7.162885237676452138e-07
-3.889100655017480790e+02 2.532462362211017452e-06 1.132551598472705940e-06
-3.499587751530319792e+02 6.584402141748654355e-06 1.826184580026898751e-06
-3.110074848043159363e+02 7.090894614190847850e-06 1.895121300858767367e-06
-2.720561944555998366e+02 1.063634192128627177e-05 2.321040093891732097e-06
-2.331049041068837369e+02 2.329865373234139207e-05 3.435199082072010090e-06
-1.941536137581676940e+02 5.470118702375789362e-05 5.263624175526447087e-06
-1.552023234094515374e+02 1.251036406932244378e-04 7.960154036589517311e-06
-1.162510330607354945e+02 3.170642877488198197e-04 1.267243761180248257e-05
-7.729974271201945157e+01 9.319461492936528639e-04 2.172610663093441704e-05
-3.834845236330329499e+01 2.739617783439882593e-03 3.725044677156365757e-05
6.028379854127479121e-01 6.587441096583287678e-03 5.776235216882917367e-05
3.955412833412890450e+01 8.076022473090945300e-03 6.395658363213781237e-05
7.850541868284494740e+01 4.517912854184460807e-03 4.783606225217856470e-05
1.174567090315609903e+02 1.558477337704657810e-03 2.809549857217653955e-05
1.564079993802771469e+02 4.690120294814811006e-04 1.541269160196269463e-05
1.953592897289931898e+02 1.514412492602190620e-04 8.758073576280601602e-06
2.343105800777092327e+02 5.216872466154688040e-05 5.140337181351374494e-06
2.732618704264253893e+02 2.177917631501471502e-05 3.321293251061469232e-06
3.122131607751415459e+02 9.623356976401906807e-06 2.207749503039633681e-06
3.511644511238574751e+02 1.519477417326608015e-06 8.772706959210744792e-07
3.901157414725736317e+02 2.532462362211013641e-06 1.132551598472704246e-06
4.290670318212897882e+02 2.025969889768819298e-06 1.012984944884409649e-06
