# s	p(s)	error
1.000000000000000000e+00 1.148059678696512931e+00 3.654314220198738583e-02
1.811609194200414219e+00 1.701487133632356152e-01 1.045215237546152920e-02
2.438354098268828540e+00 9.159078180008652093e-02 6.609995315946029341e-03
3.281927872511474220e+00 4.572018611362116403e-02 4.025437930111395654e-03
4.417344703140069662e+00 2.843870241301565613e-02 2.736515415593041445e-03
5.945570708544391181e+00 3.404105501545461737e-02 2.580645720857796099e-03
8.002502278161049531e+00 1.337239918650528180e-02 1.394168990455726216e-03
1.077105056036769071e+01 1.274298741986092630e-02 1.173087077492161300e-03
1.449740670372631612e+01 7.381503267545195396e-03 7.695749143462846413e-04
1.951293422635963282e+01 5.007304671051713077e-03 5.463417305428674032e-04
2.626363527653332852e+01 1.904412083638400534e-03 2.904201200789928113e-04
3.534981105030105653e+01 1.875577743149862845e-03 2.484263408993023269e-04
4.757944314009409226e+01 9.045439657941453443e-04 1.487061119497292403e-04
6.404004271197280218e+01 5.449001825368214504e-04 9.948470718803322909e-05
8.619535664753031767e+01 3.643570731484144579e-04 7.012055142112708864e-05
1.160155301739971492e+02 1.604172862539333098e-04 4.010432156348332745e-05
1.561523006000496423e+02 5.959213038266954670e-05 2.106899974946926138e-05
2.101748011332487067e+02 2.767175288955182631e-05 1.237518410352282277e-05
2.828869434625969461e+02 3.700640673227152460e-05 1.233546891075717543e-05
3.807546021222372019e+02 2.138455367161650654e-05 8.082601559030066875e-06
6.897785379387657940e+02 3.372621698523346770e-06 2.384803673402750299e-06
9.284145445194744752e+02 2.505736341552104127e-06 1.771823158977063583e-06
