# s	p(s)	error
1.000000000000000000e+00 1.175707762954836699e+00 3.549736138552823939e-02
1.811609194200414219e+00 1.845792326131534544e-01 1.044974130339534034e-02
2.438354098268828540e+00 8.658889753337688233e-02 6.169203510958488901e-03
3.281927872511474220e+00 4.800440163597003568e-02 3.959336315259172866e-03
4.417344703140069662e+00 2.304915843444935511e-02 2.364793758752598094e-03
5.945570708544391181e+00 3.731380651697879802e-02 2.593488834042297162e-03
8.002502278161049531e+00 1.245517690347287300e-02 1.291541679822344685e-03
1.077105056036769071e+01 1.353236184717545101e-02 1.160390455213528623e-03
1.449740670372631612e+01 6.209858748316905361e-03 6.775511373606177582e-04
1.951293422635963282e+01 4.284151104357369899e-03 4.850845906269056658e-04
2.626363527653332852e+01 1.999557970218673961e-03 2.856511386026676933e-04
3.534981105030105653e+01 1.758464701651540852e-03 2.308977272836001059e-04
4.757944314009409226e+01 9.235432959037218580e-04 1.442332307882863084e-04
6.404004271197280218e+01 3.681830797094059137e-04 7.849689634406016136e-05
8.619535664753031767e+01 3.232825292316436291e-04 6.340092019060694943e-05
1.160155301739971492e+02 1.847594347149722959e-04 4.131346555071125173e-05
1.561523006000496423e+02 6.863479977796338655e-05 2.170422940479832348e-05
2.101748011332487067e+02 5.099318200262238253e-05 1.612546002677929961e-05
2.828869434625969461e+02 1.894304798123320853e-05 8.471588597415521704e-06
3.807546021222372019e+02 1.125920141405096001e-05 5.629600707025480004e-06
5.124805876960931528e+02 4.182590382490081864e-06 2.957538022384372246e-06
6.897785379387657940e+02 4.661270812475260184e-06 2.691185958348337060e-06
