# s	p(s)	error
1.000000000000000000e+00 1.222396713817569092e+00 3.672335014408471127e-02
1.811609194200414219e+00 1.674713769186247092e-01 1.009890400660479540e-02
2.438354098268828540e+00 8.008458059172045285e-02 6.019525690603912127e-03
3.281927872511474220e+00 4.638979650850377778e-02 3.948961723843323786e-03
4.417344703140069662e+00 2.772260913236561028e-02 2.631313612110606701e-03
5.945570708544391181e+00 3.803931835405801459e-02 2.656781236889788154e-03
8.002502278161049531e+00 1.130473689941163817e-02 1.248399347676656208e-03
1.077105056036769071e+01 1.229123705719539598e-02 1.122031299311555689e-03
1.449740670372631612e+01 5.859665378063538821e-03 6.677708443447031347e-04
1.951293422635963282e+01 4.183902471645308506e-03 4.863687830631964145e-04
2.626363527653332852e+01 2.982468897361451911e-03 3.539539383522217206e-04
3.534981105030105653e+01 1.622888415493673820e-03 2.250541306314980271e-04
4.757944314009409226e+01 8.347483307194578529e-04 1.391247217865762998e-04
6.404004271197280218e+01 2.411841902093641286e-04 6.445918620499704649e-05
8.619535664753031767e+01 3.455829491503091154e-04 6.650746957309190926e-05
1.160155301739971492e+02 1.616609794321901574e-04 3.920854669057201119e-05
1.561523006000496423e+02 7.065192938975849689e-05 2.234210179570270339e-05
2.101748011332487067e+02 4.199346927055651172e-05 1.484693344337970494e-05
2.828869434625969461e+02 2.729967960593143061e-05 1.031830901557662122e-05
3.807546021222372019e+02 1.738515241242105305e-05 7.097458751824599488e-06
5.124805876960931528e+02 4.305513840296087909e-06 3.044458032965897551e-06
9.284145445194744752e+02 2.376623972808007140e-06 1.680526927503054559e-06
