# s	p(s)	error
1.000000000000000000e+00 1.254638211256690283e+00 3.961576472442862595e-02
1.804721766827170226e+00 2.051629957400299409e-01 1.192485690619336791e-02
2.424462017082328114e+00 8.151908185533296436e-02 6.485309936932772551e-03
3.257020655659783159e+00 3.994205485052711863e-02 3.916640713381367746e-03
4.375479375074184496e+00 2.086963225229106905e-02 2.442605700369512856e-03
5.878016072274911963e+00 2.362162587726238105e-02 2.242065507407773033e-03
7.896522868499724623e+00 2.328622098451464326e-02 1.920615136259806038e-03
1.060818355139448244e+01 1.367837609801760695e-02 1.270005337617141324e-03
1.425102670302997687e+01 5.529832452183825256e-03 6.966934028729940449e-04
1.914481976169957633e+01 3.528255726029395564e-03 4.801347894902788238e-04
2.571913809059344302e+01 2.820909546456534019e-03 3.704035699651452821e-04
3.455107294592217926e+01 1.737789929546780044e-03 2.508283709047136041e-04
4.641588833612777165e+01 4.850912217734534913e-04 1.143370974700254724e-04
6.235507341273912374e+01 4.413350942414550823e-04 9.409295824514906194e-05
8.376776400682915380e+01 1.941261343490335032e-04 5.384090240792704257e-05
1.125335582600764610e+02 1.445036703818238194e-04 4.007810715803175437e-05
1.511775070615661605e+02 6.619426812394764231e-05 2.340320793306194914e-05
2.030917620904734804e+02 3.695528193907737124e-05 1.508693067523841089e-05
3.665241237079625876e+02 1.365133123504401688e-05 6.825665617522008442e-06
4.923882631706736674e+02 1.016178205823175561e-05 5.080891029115877804e-06
6.614740641230146139e+02 9.455287988134065800e-06 4.228533337660998633e-06
