# s	p(s)	error
1.000000000000000000e+00 1.164668313906840336e+00 3.555514050363960121e-02
1.811609194200414219e+00 1.749527903565010756e-01 1.023833764424450857e-02
2.438354098268828540e+00 7.968173740143767725e-02 5.955692678527896473e-03
3.281927872511474220e+00 4.431781133353335234e-02 3.828475790191121324e-03
4.417344703140069662e+00 2.678352571279080108e-02 2.565396493860760182e-03
5.945570708544391181e+00 3.541691423207020406e-02 2.542786252597948639e-03
8.002502278161049531e+00 1.410620110434629426e-02 1.383226821033189339e-03
1.077105056036769071e+01 1.158890263278561893e-02 1.080670742730142084e-03
1.449740670372631612e+01 9.358844440240763826e-03 8.370804943689726541e-04
1.951293422635963282e+01 4.616980602470231385e-03 5.067794592168995945e-04
2.626363527653332852e+01 2.273057327644799515e-03 3.064989875338376820e-04
3.534981105030105653e+01 1.504566963091639358e-03 2.149381375845199160e-04
4.757944314009409226e+01 1.003773809460290151e-03 1.513245954711579951e-04
6.404004271197280218e+01 5.423765491967461440e-04 9.587953397339457531e-05
8.619535664753031767e+01 2.392611953756191103e-04 5.489028272384551292e-05
1.160155301739971492e+02 1.496946888250185023e-04 3.742367220625462558e-05
1.561523006000496423e+02 1.042666475785771277e-04 2.692153264244713864e-05
2.101748011332487067e+02 5.164424027828485371e-05 1.633134273083881971e-05
2.828869434625969461e+02 1.534792351645090805e-05 7.673961758225454025e-06
3.807546021222372019e+02 1.140295389173692761e-05 5.701476945868463807e-06
5.124805876960931528e+02 8.471983673733195862e-06 4.235991836866597931e-06
6.897785379387657940e+02 3.147189230503385982e-06 2.225398846566216278e-06
