# mu	p(mu)	err
-1.557858896228592812e+03 1.265797127262931388e-06 8.950537322940700361e-07
-1.059111413147923713e+03 1.265797127262940705e-06 8.950537322940766006e-07
-6.850508008374220026e+02 1.265797127262931388e-06 8.950537322940700361e-07
-6.227073654523383084e+02 2.531594254525881410e-06 1.265797127262940705e-06
-5.915356477597965750e+02 1.898695690894397082e-06 1.096212468247062676e-06
-5.291922123747128808e+02 1.898695690894411058e-06 1.096212468247070722e-06
-4.980204946821711474e+02 1.265797127262931388e-06 8.950537322940700361e-07
-4.668487769896291866e+02 1.898695690894411058e-06 1.096212468247070722e-06
-4.356770592970874532e+02 3.797391381788822115e-06 1.550278539837493427e-06
-4.045053416045457197e+02 3.164492818157351551e-06 1.415204211141943606e-06
-3.733336239120039863e+02 7.594782763577533270e-06 2.192424936494109681e-06
-3.421619062194617982e+02 6.328985636314703102e-06 2.001400988924454087e-06
-3.109901885269200648e+02 8.227681327209114372e-06 2.281948223340774730e-06
-2.798184708343783313e+02 1.265797127262940620e-05 2.830408422283887213e-06
-2.486467531418365979e+02 1.139217414536646592e-05 2.685161196882230119e-06
-2.174750354492948645e+02 3.101202961794204452e-05 4.430289945420291833e-06
-1.863033177567531311e+02 3.987260950878204882e-05 5.023476613496502792e-06
-1.551316000642109429e+02 5.696087072683232792e-05 6.004202966773362260e-06
-1.239598823716692095e+02 1.056940601264555398e-04 8.178851926671123736e-06
-9.278816467912747612e+01 2.107552216892796153e-04 1.154931500501121367e-05
-6.161644698658574271e+01 5.974562440681079620e-04 1.944554444348007367e-05
-3.044472929404400929e+01 2.095527144183767596e-03 3.641779948877532012e-05
7.269883984981788672e-01 8.078950164755719157e-03 7.150633506846875548e-05
3.189870609103991228e+01 1.392060390707419021e-02 9.386335929248371005e-05
6.307042378358164569e+01 5.499255619393845010e-03 5.899551663098354494e-05
9.424214147612337911e+01 9.449175555017851752e-04 2.445479428715849953e-05
1.254138591686651125e+02 2.101223231256481240e-04 1.153196065260068259e-05
1.565855768612068459e+02 8.354261039935285580e-05 7.271450895369725676e-06
1.877572945537490341e+02 3.164492818157351551e-05 4.475268661470382685e-06
2.189290122462907675e+02 3.354362387246792847e-05 4.607571092004902946e-06
2.501007299388325009e+02 1.835405834531263832e-05 3.408263071354171604e-06
2.812724476313742343e+02 8.860579890840583666e-06 2.368089585690308189e-06
3.124441653239159677e+02 5.696087072683149105e-06 1.898695690894383106e-06
3.436158830164581559e+02 8.860579890840583666e-06 2.368089585690308189e-06
3.747876007089998893e+02 3.164492818157351551e-06 1.415204211141943606e-06
4.059593184015416227e+02 1.898695690894411058e-06 1.096212468247070722e-06
4.683027537866250896e+02 2.531594254525881410e-06 1.265797127262940705e-06
4.994744714791668230e+02 2.531594254525844141e-06 1.265797127262922070e-06
5.306461891717090111e+02 2.531594254525881410e-06 1.265797127262940705e-06
5.618179068642507445e+02 1.265797127262940705e-06 8.950537322940766006e-07
5.929896245567924780e+02 1.265797127262940705e-06 8.950537322940766006e-07
6.241613422493342114e+02 1.898695690894411058e-06 1.096212468247070722e-06
