# mu	p(mu)	err
-7.154359367781742094e+02 1.614379307792557673e-06 1.141538555947362083e-06
-6.665539045115156114e+02 2.421568961688814168e-06 1.398093491892279547e-06
-5.443488238448690026e+02 4.035948269481357230e-06 1.804930936846590859e-06
-4.954667915782104046e+02 2.421568961688814168e-06 1.398093491892279547e-06
-4.710257754448809919e+02 2.421568961688836615e-06 1.398093491892292464e-06
-4.465847593115518066e+02 4.035948269481357230e-06 1.804930936846590859e-06
-4.221437431782223939e+02 2.421568961688836615e-06 1.398093491892292464e-06
-3.977027270448932086e+02 3.228758615585085275e-06 1.614379307792542638e-06
-3.732617109115637959e+02 6.457517231170230690e-06 2.283077111894724167e-06
-3.488206947782346106e+02 5.650327577273899444e-06 2.135623085073833032e-06
-3.243796786449051979e+02 4.035948269481357230e-06 1.804930936846590859e-06
-2.999386625115757852e+02 6.457517231170170551e-06 2.283077111894702991e-06
-2.754976463782463725e+02 1.291503446234058166e-05 3.228758615585145415e-06
-2.510566302449174145e+02 2.502287927078441194e-05 4.494241789008759134e-06
-2.266156141115880018e+02 2.744444823247322611e-05 4.706684041885985661e-06
-2.021745979782585891e+02 3.390196546364339836e-05 5.231186841339320560e-06
-1.777335818449291764e+02 5.488889646494645222e-05 6.656256405840177331e-06
-1.532925657115997637e+02 9.040524123638407161e-05 8.542492340295491370e-06
-1.288515495782708058e+02 1.339934825467810461e-04 1.039991119199064462e-05
-1.044105334449413931e+02 2.655653961318732849e-04 1.464109422790909485e-05
-7.996951731161198040e+01 4.600981027208747055e-04 1.927138885222323347e-05
-5.552850117828256771e+01 1.016251774255405799e-03 2.864101810223744081e-05
-3.108748504495315501e+01 2.467578771960947642e-03 4.462963202739835602e-05
-6.646468911624197062e+00 6.078945283492820026e-03 7.004899527785492751e-05
1.779454722170521563e+01 1.188102451569921815e-02 9.792977109521070400e-05
4.223556335503462833e+01 1.101894596533800098e-02 9.431001632945940126e-05
6.667657948836404103e+01 4.906098716381628727e-03 6.292973958993555239e-05
9.111759562169299898e+01 1.457784514936666170e-03 3.430318612122016124e-05
1.155586117550224117e+02 5.190229474553025328e-04 2.046826698381346287e-05
1.399996278883518244e+02 1.880751893578312315e-04 1.232121532172145425e-05
1.644406440216812371e+02 8.798367227469358371e-05 8.427307397498496911e-06
1.888816601550106498e+02 4.600981027208832301e-05 6.094148244780461142e-06
2.133226762883396077e+02 2.663725857857695585e-05 4.636951534444480095e-06
2.377636924216690204e+02 1.695098273182169918e-05 3.699007689164869790e-06
2.622047085549984331e+02 8.879086192858986413e-06 2.677145216630769208e-06
2.866457246883278458e+02 9.686275846755256673e-06 2.796186983784559094e-06
3.110867408216572585e+02 7.264706885066578030e-06 2.421568961688859485e-06
3.355277569549862164e+02 4.035948269481357230e-06 1.804930936846590859e-06
3.599687730883156291e+02 4.843137923377628337e-06 1.977202777699620533e-06
4.088508053549744545e+02 2.421568961688814168e-06 1.398093491892279547e-06
4.821738537549622379e+02 3.228758615585085275e-06 1.614379307792542638e-06
5.310558860216210633e+02 1.614379307792572707e-06 1.141538555947372671e-06
