# s	p(s)	error
1.000000000000000000e+00 1.305325072616759563e+00 3.935703177557460519e-02
1.804721766827170226e+00 2.130398014312317734e-01 1.183554452395732016e-02
2.424462017082328114e+00 7.586514782550408953e-02 6.093635312349026875e-03
3.257020655659783159e+00 3.570520720416690136e-02 3.606770591105312295e-03
4.375479375074184496e+00 2.223894630200263720e-02 2.455880778426716010e-03
5.878016072274911963e+00 2.483135032415845905e-02 2.238967457508298300e-03
7.896522868499724623e+00 1.803313954791014792e-02 1.646192885504816922e-03
1.060818355139448244e+01 1.252861292714469929e-02 1.183842645636209480e-03
1.425102670302997687e+01 5.995319570932096560e-03 7.065551873310847676e-04
1.914481976169957633e+01 3.161148433698708800e-03 4.426493194364639169e-04
2.571913809059344302e+01 2.491514072057891133e-03 3.390521201947640324e-04
3.455107294592217926e+01 1.682908625740799774e-03 2.404155179629714040e-04
4.641588833612777165e+01 6.647107097596576192e-04 1.303604953830232499e-04
6.235507341273912374e+01 3.615828311567022692e-04 8.295279056481027233e-05
8.376776400682915380e+01 2.124908974819211848e-04 5.486491381120988363e-05
1.125335582600764610e+02 1.581740382964481190e-04 4.084036107496784648e-05
1.511775070615661605e+02 9.419331063114309269e-05 2.719126662437625465e-05
2.030917620904734804e+02 2.337188165014184322e-05 1.168594082507092161e-05
2.728333376486766610e+02 2.609635245790315009e-05 1.065379127828139227e-05
4.923882631706736674e+02 9.640027967222300774e-06 4.820013983611150387e-06
6.614740641230146139e+02 5.381885192267996726e-06 3.107232864503588905e-06
8.886238162743397879e+02 2.670779547411942128e-06 1.888526329029322489e-06
1.603718743751329384e+03 2.959768753836624675e-06 1.479884376918312338e-06
2.894266124716748891e+03 8.200069418567799304e-07 5.798324692069720582e-07
