# s	p(s)	error
1.000000000000000000e+00 1.292106789822410562e+00 4.075823582257128569e-02
1.804721766827170226e+00 1.923471937866971515e-01 1.170587743442128535e-02
2.424462017082328114e+00 7.901385129047715228e-02 6.473066914030346612e-03
3.257020655659783159e+00 4.460569161656931236e-02 4.196150495239002638e-03
4.375479375074184496e+00 2.791452943189508262e-02 2.863970290576825159e-03
5.878016072274911963e+00 2.602846393425114688e-02 2.386025376848103022e-03
7.896522868499724623e+00 1.790973395718493608e-02 1.707626131151725830e-03
1.060818355139448244e+01 1.151370045610707916e-02 1.181280742035882873e-03
1.425102670302997687e+01 5.954291997709382570e-03 7.329226797243575293e-04
1.914481976169957633e+01 3.962169736584004488e-03 5.158305631270493309e-04
2.571913809059344302e+01 2.799393588737500004e-03 3.740847035638314401e-04
3.455107294592217926e+01 1.265172447603814861e-03 2.169752847253391466e-04
4.641588833612777165e+01 5.816811295084766591e-04 1.269332288714288340e-04
6.235507341273912374e+01 2.680426508553761787e-04 7.434165551310387924e-05
8.376776400682915380e+01 1.688294124099185044e-04 5.090398313998830104e-05
1.125335582600764610e+02 2.056471999891304177e-04 4.847150988144674694e-05
1.511775070615661605e+02 4.252214574849616161e-05 1.901648168855821718e-05
2.030917620904734804e+02 2.532211813220665942e-05 1.266105906610332971e-05
2.728333376486766610e+02 1.884928592544351383e-05 9.424642962721756917e-06
3.665241237079625876e+02 1.753879642118237736e-05 7.843588208258765347e-06
4.923882631706736674e+02 5.222213825952213495e-06 3.692662809136954962e-06
6.614740641230146139e+02 9.718282753366933185e-06 4.346148172218457027e-06
3.888155180308085164e+03 6.613308050793234329e-07 4.676314968791484525e-07
