# s	p(s)	error
1.000000000000000000e+00 1.315884721860701934e+00 4.039802676691212069e-02
1.804721766827170226e+00 1.924200111986928696e-01 1.149929511965610586e-02
2.424462017082328114e+00 8.747484597078525326e-02 6.689368661200683838e-03
3.257020655659783159e+00 3.541317751342601405e-02 3.672175443833649265e-03
4.375479375074184496e+00 2.494362057906091695e-02 2.658998887979166850e-03
5.878016072274911963e+00 2.574136199931148158e-02 2.330513412758201085e-03
7.896522868499724623e+00 2.041784560822790598e-02 1.790763522766909309e-03
1.060818355139448244e+01 9.469923133594930140e-03 1.052213681510547841e-03
1.425102670302997687e+01 5.917867259609720272e-03 7.176468173457472427e-04
1.914481976169957633e+01 2.915168700382039357e-03 4.345676919955971241e-04
2.571913809059344302e+01 2.411104617337870345e-03 3.409816850139607775e-04
3.455107294592217926e+01 1.112762844579891046e-03 1.998581067849445171e-04
4.641588833612777165e+01 7.481588633371378519e-04 1.413887352542018646e-04
6.235507341273912374e+01 5.966943429964228661e-04 1.089409838649551746e-04
8.376776400682915380e+01 2.516949250752637392e-04 6.104498597160208629e-05
1.125335582600764610e+02 1.102098495114945168e-04 3.485141450407180876e-05
1.511775070615661605e+02 9.024184508720459348e-05 2.720894004942130866e-05
2.030917620904734804e+02 5.496075150394301429e-05 1.832025050131433697e-05
2.728333376486766610e+02 1.818297811802792058e-05 9.091489059013960292e-06
3.665241237079625876e+02 1.015128804786492997e-05 5.860848887056247918e-06
4.923882631706736674e+02 1.007522514121104265e-05 5.037612570605521323e-06
6.614740641230146139e+02 3.749899563266798105e-06 2.651579409954425612e-06
8.886238162743397879e+02 5.582702733687313446e-06 2.791351366843656723e-06
1.193776641714435755e+03 3.116740457333254802e-06 1.799450942035552102e-06
1.603718743751329384e+03 1.546693467188048585e-06 1.093677439065601866e-06
