# s	p(s)	error
1.000000000000000000e+00 1.154097209369269628e+00 3.673531892068715443e-02
1.811609194200414219e+00 1.871796884124316829e-01 1.099156977182419274e-02
2.438354098268828540e+00 8.727700850510114461e-02 6.469402291463133975e-03
3.281927872511474220e+00 4.097264928946867807e-02 3.820719246877362068e-03
4.417344703140069662e+00 2.594119770556792270e-02 2.620456687101140915e-03
5.945570708544391181e+00 4.149675580647713136e-02 2.856754482416637864e-03
8.002502278161049531e+00 1.241990738958763385e-02 1.347128098044278162e-03
1.077105056036769071e+01 1.139873015923156992e-02 1.112402159391473510e-03
1.449740670372631612e+01 7.017043491130810218e-03 7.523060284343301976e-04
1.951293422635963282e+01 4.374470757494105730e-03 5.119930758330364399e-04
2.626363527653332852e+01 2.938423137630146766e-03 3.616948851390637933e-04
3.534981105030105653e+01 1.488506225002366248e-03 2.218934069357925154e-04
4.757944314009409226e+01 7.372709771052385645e-04 1.346066483848046736e-04
6.404004271197280218e+01 4.382126063443370426e-04 8.944977369989469624e-05
8.619535664753031767e+01 2.306164532415613366e-04 5.593270563060433442e-05
1.160155301739971492e+02 2.015761308358738962e-04 4.507379311904054963e-05
1.561523006000496423e+02 5.990551941785348538e-05 2.117979950543329829e-05
2.101748011332487067e+02 6.119800689610835126e-05 1.845189334472487882e-05
2.828869434625969461e+02 2.893412644317975308e-05 1.093607185307878133e-05
3.807546021222372019e+02 1.842601105199966047e-05 7.522387512047108356e-06
6.897785379387657940e+02 3.390357977682247875e-06 2.397345116669026937e-06
9.284145445194744752e+02 2.518913757587774762e-06 1.781140999214402830e-06
