# s	p(s)	error
1.000000000000000000e+00 1.186505625955538656e+00 3.718740835684528762e-02
1.811609194200414219e+00 2.123104875129661340e-01 1.168730768540441819e-02
2.438354098268828540e+00 7.886951929515388648e-02 6.139983749780416472e-03
3.281927872511474220e+00 4.155074866093018404e-02 3.841368072587191419e-03
4.417344703140069662e+00 2.427440317228060987e-02 2.530781477026644490e-03
5.945570708544391181e+00 3.450175153309054110e-02 2.600667373757511568e-03
8.002502278161049531e+00 1.296242402736431064e-02 1.374014198874967283e-03
1.077105056036769071e+01 1.320151550054413959e-02 1.195209054733636055e-03
1.449740670372631612e+01 6.110057447004669726e-03 7.008716565979336219e-04
1.951293422635963282e+01 3.643588126734705751e-03 4.665136555076568868e-04
2.626363527653332852e+01 2.618298740084809648e-03 3.408734615941045741e-04
3.534981105030105653e+01 1.186963673614790113e-03 1.978272789357983432e-04
4.757944314009409226e+01 9.308640659322269060e-04 1.510060916550856993e-04
6.404004271197280218e+01 3.457992220225272490e-04 7.933178229216740897e-05
8.619535664753031767e+01 2.704382696457018867e-04 6.047183546452073724e-05
1.160155301739971492e+02 1.105092368888928149e-04 3.331978860263266906e-05
1.561523006000496423e+02 8.956841371024221871e-05 2.585617388324805879e-05
2.101748011332487067e+02 4.436406834228147740e-05 1.568506678292533348e-05
2.828869434625969461e+02 4.944135523101866918e-05 1.427248987586427086e-05
3.807546021222372019e+02 2.448876307556083836e-05 8.658085216799900544e-06
5.124805876960931528e+02 6.822850561436946237e-06 3.939174608286210442e-06
9.284145445194744752e+02 2.510788229337491523e-06 1.775395383087904507e-06
1.681924324880868880e+03 1.385943633635439595e-06 9.800101416859433551e-07
2.263803409521446611e+03 1.029706157575752709e-06 7.281122066513583654e-07
