# mu	p(mu)	err
-2.375993745200013564e+03 2.594798961407956542e-07 1.834799941427376551e-07
-1.767745148003704799e+03 3.892198442111939578e-07 2.247161818292770523e-07
-1.463620849405550643e+03 2.594798961407956542e-07 1.834799941427376551e-07
-1.311558700106473452e+03 3.892198442111934284e-07 2.247161818292767347e-07
-1.159496550807396261e+03 5.189597922815913084e-07 2.594798961407956542e-07
-1.007434401508319070e+03 1.037919584563182617e-06 3.669599882854753103e-07
-8.553722522092418785e+02 1.167659532633582138e-06 3.892198442111940637e-07
-7.033101029101649146e+02 1.946099221055967195e-06 5.024806582144657659e-07
-5.512479536110877234e+02 4.411158234393525698e-06 7.565073960382169814e-07
-3.991858043120105322e+02 9.989976001420630358e-06 1.138463423939843797e-06
-2.471236550129333409e+02 6.694581320432526608e-05 2.947125095522704662e-06
-9.506150571385614967e+01 4.754320397039727732e-03 2.483596749518663887e-05
5.700064358522104158e+01 1.709713035671702212e-03 1.489355835464879286e-05
2.090627928842982328e+02 1.738515304143330671e-05 1.501848478639398546e-06
3.611249421833754241e+02 3.892198442111934390e-06 7.106149616770573419e-07
5.131870914824526153e+02 1.556879376844773714e-06 4.494323636585534693e-07
6.652492407815298066e+02 5.189597922815913084e-07 2.594798961407956542e-07
8.173113900806069978e+02 3.892198442111934284e-07 2.247161818292767347e-07
9.693735393796841890e+02 3.892198442111945931e-07 2.247161818292774229e-07
1.121435688678760926e+03 2.594798961407956542e-07 1.834799941427376551e-07
