# mu	p(mu)	err
-1.552994945250847650e+03 1.908323914688757894e-07 1.349388780776879253e-07
-1.346231982195353794e+03 1.908323914688757894e-07 1.349388780776879253e-07
-1.139469019139859938e+03 3.816647829377515788e-07 1.908323914688757894e-07
-9.327060560843660824e+02 6.679133701410667717e-07 2.524475249611852273e-07
-7.259430930288726813e+02 1.240410544547692711e-06 3.440279862302242341e-07
-5.191801299733788255e+02 6.679133701410652894e-06 7.983091685495535525e-07
-3.124171669178849697e+02 4.150604514448049195e-05 1.990062543657401309e-06
-1.056542038623911139e+02 4.606407681471458120e-03 2.096487292992492288e-05
1.011087591931027418e+02 1.725124818878637234e-04 4.057152294214018802e-06
3.078717222485965976e+02 4.484561199518581289e-06 6.541404812395656974e-07
5.146346853040904534e+02 1.240410544547692711e-06 3.440279862302242341e-07
9.281606114150772555e+02 1.908323914688757894e-07 1.349388780776879253e-07
