# mu	p(mu)	err
-8.082814046046612475e+02 8.630972847575525328e-07 6.103019428757619317e-07
-5.797030542617196716e+02 1.294645927136328587e-06 7.474641745374120158e-07
-5.339873841931313336e+02 1.294645927136330282e-06 7.474641745374129687e-07
-4.882717141245430525e+02 3.020840496651433865e-06 1.141770386361791446e-06
-4.425560440559547146e+02 2.157743211893880909e-06 9.649720999566900263e-07
-3.968403739873663767e+02 9.062521489954311759e-06 1.977604319756172170e-06
-3.511247039187780956e+02 1.683039705277227270e-05 2.695020407867003491e-06
-3.054090338501897577e+02 2.330362668845391839e-05 3.171221919056454974e-06
-2.596933637816014198e+02 4.401796152263518256e-05 4.358427644847901548e-06
-2.139776937130130818e+02 9.321450675381590394e-05 6.342443838112926042e-06
-1.682620236444248576e+02 1.881552080771464318e-04 9.011000199877297623e-06
-1.225463535758365197e+02 4.846291253913657319e-04 1.446170948124244534e-05
-7.683068350724818174e+01 1.473738613723520833e-03 2.521884013933957877e-05
-3.111501343865984381e+01 4.166602142167084681e-03 4.240390899179822095e-05
1.460065662992849411e+01 7.265552943089094440e-03 5.599499538995631815e-05
6.031632669851671835e+01 5.278271444934811395e-03 4.772662649054800735e-05
1.060319967671050563e+02 1.986849949511885951e-03 2.928177587377846626e-05
1.517476668356933942e+02 5.843168617808630139e-04 1.587958275335213360e-05
1.974633369042817321e+02 1.644200327463141522e-04 8.423493450555177229e-06
2.431790069728699564e+02 4.703880201928649276e-05 4.505500099938637800e-06
2.888946770414584080e+02 2.244052940369642006e-05 3.111941515907107219e-06
3.346103471100466322e+02 8.630972847575503305e-06 1.929944199913375394e-06
3.803260171786350838e+02 2.589291854272663951e-06 1.057073973018821007e-06
4.260416872472233081e+02 1.726194569515109089e-06 8.630972847575545445e-07
4.717573573158115323e+02 2.157743211893875826e-06 9.649720999566876970e-07
5.174730273843999839e+02 8.630972847575545445e-07 6.103019428757634140e-07
5.631886974529882082e+02 8.630972847575503094e-07 6.103019428757603435e-07
