# s	p(s)	error
1.000000000000000000e+00 1.225512841696094313e+00 3.660286331938462229e-02
1.811609194200414219e+00 1.846584407965889407e-01 1.055622044374558005e-02
2.438354098268828540e+00 9.370478439706633744e-02 6.481695470090285266e-03
3.281927872511474220e+00 4.163832345736308976e-02 3.724244868791517279e-03
4.417344703140069662e+00 2.375867389354308079e-02 2.424859500181843989e-03
5.945570708544391181e+00 3.272945003431330241e-02 2.453175996412450526e-03
8.002502278161049531e+00 1.256823448504751362e-02 1.310329024690801755e-03
1.077105056036769071e+01 1.146918697413410425e-02 1.078930352996127634e-03
1.449740670372631612e+01 7.767104637425715011e-03 7.653155605821214402e-04
1.951293422635963282e+01 3.977846515187167392e-03 4.720835283334467482e-04
2.626363527653332852e+01 2.039639881119426762e-03 2.913771258742037999e-04
3.534981105030105653e+01 1.391674503860003496e-03 2.074585862122840828e-04
4.757944314009409226e+01 6.433553700367648700e-04 1.215827366968010991e-04
6.404004271197280218e+01 5.633451773692895381e-04 9.806580797039275688e-05
8.619535664753031767e+01 3.043964789960699308e-04 6.213467108668237085e-05
1.160155301739971492e+02 1.884630088601665216e-04 4.214160990554774623e-05
1.561523006000496423e+02 6.300954973564695707e-05 2.100318324521565123e-05
2.101748011332487067e+02 2.600768000398497864e-05 1.163098808519448213e-05
2.828869434625969461e+02 2.705187616018923992e-05 1.022464811679680216e-05
3.807546021222372019e+02 8.613672337470340592e-06 4.973106042749734673e-06
5.124805876960931528e+02 8.532864040526285361e-06 4.266432020263142680e-06
9.284145445194744752e+02 2.355050986670567170e-06 1.665272522714827435e-06
