# s	p(s)	error
1.000000000000000000e+00 1.205671520705459354e+00 3.795626056914301605e-02
1.811609194200414219e+00 1.978766616679153989e-01 1.142441438803154519e-02
2.438354098268828540e+00 7.987827296496925744e-02 6.256549202680271142e-03
3.281927872511474220e+00 4.150626507887408834e-02 3.887417896462221079e-03
4.417344703140069662e+00 2.272248534630505121e-02 2.479226406594470505e-03
5.945570708544391181e+00 3.738154371449510516e-02 2.740947770387655233e-03
8.002502278161049531e+00 1.164680039506227338e-02 1.318740460859521655e-03
1.077105056036769071e+01 1.087190997245931351e-02 1.098228752282233173e-03
1.449740670372631612e+01 7.005940415942779782e-03 7.599009309403468226e-04
1.951293422635963282e+01 3.612994224031215468e-03 4.703717834066307177e-04
2.626363527653332852e+01 2.911809586719970797e-03 3.639761983399963496e-04
3.534981105030105653e+01 1.318303322217887407e-03 2.110974771418632260e-04
4.757944314009409226e+01 9.041093949917236279e-04 1.506848991652872804e-04
6.404004271197280218e+01 5.224494240169772624e-04 9.873366061127555340e-05
8.619535664753031767e+01 2.495321280897919288e-04 5.881528663206735667e-05
1.160155301739971492e+02 1.338952158028450538e-04 3.713585123972877985e-05
1.561523006000496423e+02 8.417480797903430256e-05 2.537965953333369703e-05
2.101748011332487067e+02 4.548279846583632558e-05 1.608059761126698283e-05
2.828869434625969461e+02 2.112004977485984321e-05 9.445173396953147814e-06
3.807546021222372019e+02 1.255314849677364250e-05 6.276574248386821251e-06
5.124805876960931528e+02 6.994902601225145752e-06 4.038508899772551381e-06
6.897785379387657940e+02 6.929280629045487170e-06 3.464640314522743585e-06
9.284145445194744752e+02 3.861154284057655155e-06 2.229238465283364138e-06
1.249609141291986816e+03 3.824931255167234782e-06 1.912465627583617391e-06
