# s	p(s)	error
1.000000000000000000e+00 1.251468585496574359e+00 3.955513887566725756e-02
1.811609194200414219e+00 1.856408886830895333e-01 1.131872474837795559e-02
2.438354098268828540e+00 7.690956584302517662e-02 6.279639755146587676e-03
3.281927872511474220e+00 3.847496349255387360e-02 3.828401956706271869e-03
4.417344703140069662e+00 2.603828713981657175e-02 2.714679093004359212e-03
5.945570708544391181e+00 3.784990829558139425e-02 2.821165596368439919e-03
8.002502278161049531e+00 1.187336068133832724e-02 1.361967877109552692e-03
1.077105056036769071e+01 1.079470451757580038e-02 1.119358714361440429e-03
1.449740670372631612e+01 7.502652037229828007e-03 8.043687293640415688e-04
1.951293422635963282e+01 3.652062068149200015e-03 4.837274379273498589e-04
2.626363527653332852e+01 1.761297668686456243e-03 2.895555530753401259e-04
3.534981105030105653e+01 1.167112493375557737e-03 2.031682070834270023e-04
4.757944314009409226e+01 7.882931900536979545e-04 1.439219873733724685e-04
6.404004271197280218e+01 4.880611856992508185e-04 9.761223713985016912e-05
8.619535664753031767e+01 2.465760693828458554e-04 5.980348110677072455e-05
1.160155301739971492e+02 1.185393198462172043e-04 3.574094971216652773e-05
1.561523006000496423e+02 1.361088639714465147e-04 3.301124839630000191e-05
2.101748011332487067e+02 8.327857119615122094e-05 2.225713436257562816e-05
2.828869434625969461e+02 3.535598643971346475e-05 1.250022888353050355e-05
3.807546021222372019e+02 1.313411168412432558e-05 6.567055842062162790e-06
5.124805876960931528e+02 7.318628629915063344e-06 4.225412209580364054e-06
9.284145445194744752e+02 2.693233048770319637e-06 1.904403352101212618e-06
5.519954321281567900e+03 4.529814177299851457e-07 3.203062322283686894e-07
