# mu	p(mu)	err
-8.383274722988776375e+02 2.939759061429479416e-06 1.697270685468951639e-06
-8.181946638530635028e+02 1.959839374286297306e-06 1.385815711594240898e-06
-6.571321962865490605e+02 1.959839374286319752e-06 1.385815711594256780e-06
-5.967337709491064288e+02 1.959839374286297306e-06 1.385815711594240898e-06
-5.766009625032920667e+02 1.959839374286297306e-06 1.385815711594240898e-06
-5.564681540574777046e+02 2.939759061429479416e-06 1.697270685468951639e-06
-5.162025371658492077e+02 4.899598435715799592e-06 2.191167032942432289e-06
-4.960697287200350729e+02 4.899598435715743688e-06 2.191167032942407302e-06
-4.558041118284063486e+02 3.919678748572639504e-06 1.959839374286319752e-06
-4.356713033825922139e+02 2.939759061429446382e-06 1.697270685468932581e-06
-4.155384949367778518e+02 4.899598435715743688e-06 2.191167032942407302e-06
-3.954056864909634896e+02 1.959839374286319752e-06 1.385815711594256780e-06
-3.752728780451493549e+02 7.839357497145189223e-06 2.771631423188481795e-06
-3.551400695993349927e+02 1.959839374286297306e-06 1.385815711594240898e-06
-3.350072611535206306e+02 9.799196871431599184e-06 3.098778135412001771e-06
-3.148744527077064959e+02 1.077911655857463730e-05 3.250025926936275106e-06
-2.947416442618921337e+02 1.175903624571791767e-05 3.394541370937903278e-06
-2.746088358160779990e+02 9.799196871431487376e-06 3.098778135411966620e-06
-2.544760273702636368e+02 1.763855436857667829e-05 4.157447134782723964e-06
-2.343432189244492747e+02 2.155823311714951516e-05 4.596230743937521013e-06
-2.142104104786351400e+02 2.547791186572186752e-05 4.996629606496652451e-06
-1.940776020328207778e+02 4.311646623429903031e-05 6.500051853872623056e-06
-1.739447935870066431e+02 4.997590404430059019e-05 6.998026311452898355e-06
-1.538119851411922809e+02 8.035341434573821579e-05 8.873550171524336930e-06
-1.336791766953779188e+02 9.309237027860018971e-05 9.551075665013921036e-06
-1.135463682495637840e+02 1.852048208700551272e-04 1.347166842393277262e-05
-9.341355980374942192e+01 2.488996005343597790e-04 1.561734992518527671e-05
-7.328075135793505979e+01 4.429236985887082174e-04 2.083337831820221365e-05
-5.314794291212092503e+01 8.211726978259586973e-04 2.836694014419089685e-05
-3.301513446630656290e+01 1.743277123427661645e-03 4.133124209835754360e-05
-1.288232602049220077e+01 4.151919714425567759e-03 6.378516965254086278e-05
7.250482425321933988e+00 8.778120557428327822e-03 9.274617593378182122e-05
2.738329087113629612e+01 1.340432140043128391e-02 1.146087188353355055e-04
4.751609931695043088e+01 1.125045792809049178e-02 1.049978343258164265e-04
6.764890776276479301e+01 5.120080365322951521e-03 7.083267289701161847e-05
8.778171620857915514e+01 1.779534151851978408e-03 4.175883797884418120e-05
1.079145246543932899e+02 6.575261100730528515e-04 2.538351394254226553e-05
1.280473331002076520e+02 2.743775124000847839e-04 1.639719262892918439e-05
1.481801415460217868e+02 1.518875515071880535e-04 1.219990171902473152e-05
1.683129499918361489e+02 8.035341434573821579e-05 8.873550171524336930e-06
1.884457584376505110e+02 3.723694811144007317e-05 6.040630641210273285e-06
2.085785668834646458e+02 2.939759061429479586e-05 5.367241171917137202e-06
2.287113753292787806e+02 2.155823311714903065e-05 4.596230743937417675e-06
2.488441837750933701e+02 7.839357497145279008e-06 2.771631423188513559e-06
2.689769922209075048e+02 1.077911655857475758e-05 3.250025926936311528e-06
2.891098006667216396e+02 1.175903624571765170e-05 3.394541370937826622e-06
3.092426091125362291e+02 3.919678748572639504e-06 1.959839374286319752e-06
3.293754175583503638e+02 2.939759061429479416e-06 1.697270685468951639e-06
3.495082260041644986e+02 5.879518122858825849e-06 2.400303222408416584e-06
3.696410344499790881e+02 2.939759061429479416e-06 1.697270685468951639e-06
4.300394597874219471e+02 1.959839374286319752e-06 1.385815711594256780e-06
4.703050766790502166e+02 2.939759061429412924e-06 1.697270685468913311e-06
5.508363104623076651e+02 1.959839374286319752e-06 1.385815711594256780e-06
