# s	p(s)	error
1.000000000000000000e+00 1.265547087425006989e+00 3.849155547898024110e-02
1.811609194200414219e+00 1.925769759460737585e-01 1.115568468932768946e-02
2.438354098268828540e+00 7.922090232968069523e-02 6.167338881917955838e-03
3.281927872511474220e+00 4.530303558396447938e-02 4.019994352174071847e-03
4.417344703140069662e+00 1.961205236311540021e-02 2.279854778132306414e-03
5.945570708544391181e+00 3.741215002943835272e-02 2.714162631191010047e-03
8.002502278161049531e+00 1.024058692347101437e-02 1.223984246730823715e-03
1.077105056036769071e+01 1.054305044456472877e-02 1.070484583769909601e-03
1.449740670372631612e+01 5.491249855379695156e-03 6.659118579525936683e-04
1.951293422635963282e+01 4.199794825018059695e-03 5.019714928196118697e-04
2.626363527653332852e+01 2.362509946363705333e-03 3.245156985669056483e-04
3.534981105030105653e+01 9.273070237141783434e-04 1.752445552679421858e-04
4.757944314009409226e+01 1.107250215919896490e-03 1.650591167265472170e-04
6.404004271197280218e+01 6.032744629260435249e-04 1.050166044040981935e-04
8.619535664753031767e+01 2.444788245642797158e-04 5.762421156863949557e-05
1.160155301739971492e+02 1.210926355835432056e-04 3.495643287551996340e-05
1.561523006000496423e+02 8.247017436260995035e-05 2.486569315963313602e-05
2.101748011332487067e+02 3.899150599544382744e-05 1.473740401540404952e-05
2.828869434625969461e+02 2.069234524316968947e-05 9.253898115524368106e-06
3.807546021222372019e+02 9.224199943406876542e-06 5.325594320384890956e-06
5.124805876960931528e+02 1.370649606509811817e-05 5.595653586825972784e-06
9.284145445194744752e+02 2.521974406138914110e-06 1.783305204559742207e-06
