# mu	p(mu)	err
-3.078367814035100309e+03 4.350959026369436655e-07 3.076592632210647103e-07
-1.718079066154338761e+03 4.350959026369436655e-07 3.076592632210647103e-07
-1.536707233103570616e+03 1.087739756592359137e-06 4.864520075139179636e-07
-1.446021316578186088e+03 4.350959026369480595e-07 3.076592632210677808e-07
-1.173963567002034324e+03 6.526438539554155247e-07 3.768041047661139811e-07
-9.925917339512661783e+02 1.087739756592359137e-06 4.864520075139179636e-07
-9.019058174258816507e+02 6.526438539554220892e-07 3.768041047661177928e-07
-8.112199009004980326e+02 8.701918052738873310e-07 4.350959026369436655e-07
-7.205339843751135049e+02 1.522835659229317996e-06 5.755777774202683198e-07
-6.298480678497298868e+02 2.828123367140133799e-06 7.843802933508940300e-07
-5.391621513243453592e+02 2.393027464503214115e-06 7.215249284338805578e-07
-4.484762347989617410e+02 5.221150831643324197e-06 1.065762950636181978e-06
-3.577903182735772134e+02 1.827402791075181934e-05 1.993859908398950743e-06
-2.671044017481935953e+02 3.785334352941410128e-05 2.869654567256897331e-06
-1.764184852228090676e+02 1.559818810953458770e-04 5.825250095497558026e-06
-8.573256869742544950e+01 1.731029048641080344e-03 1.940571625075019913e-05
4.953347827959078131e+00 8.437379743935696091e-03 4.284314038197015054e-05
9.563926435334269627e+01 5.347328643408037936e-04 1.078564041399490507e-05
1.863251808787272239e+02 5.395189192698155768e-05 3.425948563313605238e-06
2.770110974041108420e+02 1.544590454361150005e-05 1.833091620657122826e-06
3.676970139294953697e+02 5.438698782961850955e-06 1.087739756592370149e-06
4.583829304548789878e+02 6.091342636917211846e-06 1.151155554840525205e-06
5.490688469802635154e+02 3.045671318458635993e-06 8.139898990283060967e-07
6.397547635056471336e+02 1.522835659229302962e-06 5.755777774202626023e-07
7.304406800310316612e+02 1.087739756592359137e-06 4.864520075139179636e-07
8.211265965564161888e+02 4.350959026369524005e-07 3.076592632210708513e-07
9.118125130817988975e+02 1.305287707910831049e-06 5.328814753180909892e-07
1.002498429607183425e+03 8.701918052738873310e-07 4.350959026369436655e-07
1.365242095708719717e+03 4.350959026369436655e-07 3.076592632210647103e-07
