# mu	p(mu)	err
-1.074229646839594807e+03 3.484863562134098804e-07 2.464170656294928633e-07
-9.610054990255910070e+02 3.484863562134098804e-07 2.464170656294928633e-07
-8.477813512115872072e+02 1.568188602960344806e-06 5.227295343201149001e-07
-7.345572033975834074e+02 8.712158905335248334e-07 3.896195908621953788e-07
-6.213330555835796076e+02 1.045459068640229800e-06 4.268068775223162978e-07
-5.081089077695758078e+02 4.878808986987739491e-06 9.220082338397513538e-07
-3.948847599555720080e+02 7.840943014801723607e-06 1.168858772586586083e-06
-2.816606121415682082e+02 2.909861074381972975e-05 2.251718102803514717e-06
-1.684364643275644084e+02 2.099630296185799093e-04 6.048522593630089058e-06
-5.521231651356083603e+01 6.319625826752070172e-03 3.318360571876557464e-05
5.801183130044319114e+01 2.206441364365209403e-03 1.960758413556063485e-05
1.712359791144467636e+02 3.554560833376773824e-05 2.488690371221750580e-06
2.844601269284507907e+02 8.015186192908444349e-06 1.181774731228143649e-06
3.976842747424543631e+02 2.613647671600568889e-06 6.748409269975196766e-07
5.109084225564583903e+02 8.712158905335266334e-07 3.896195908621961729e-07
6.241325703704619627e+02 1.045459068640227683e-06 4.268068775223153978e-07
7.373567181844659899e+02 3.484863562134106745e-07 2.464170656294934456e-07
