# s	p(s)	error
1.000000000000000000e+00 1.181414377393543269e+00 3.630398271036835989e-02
1.811609194200414219e+00 2.062939932233632534e-01 1.127104487866315528e-02
2.438354098268828540e+00 7.777829862071945766e-02 5.965323193420754046e-03
3.281927872511474220e+00 4.113037126599283777e-02 3.739124660544803237e-03
4.417344703140069662e+00 2.348702174607252696e-02 2.435490700376026062e-03
5.945570708544391181e+00 3.827744231698266414e-02 2.679957007200088788e-03
8.002502278161049531e+00 1.171007755185639494e-02 1.277674208932978684e-03
1.077105056036769071e+01 1.160022064216974409e-02 1.096117820452111600e-03
1.449740670372631612e+01 6.694763222723026930e-03 7.177539568852428194e-04
1.951293422635963282e+01 4.173559132584109786e-03 4.884781487685318710e-04
2.626363527653332852e+01 2.038884809998729036e-03 2.942876734748513094e-04
3.534981105030105653e+01 1.483259207047256953e-03 2.163555916251219647e-04
4.757944314009409226e+01 1.055114157895107804e-03 1.572871320717271579e-04
6.404004271197280218e+01 6.968104740018018573e-04 1.101754097653618545e-04
8.619535664753031767e+01 3.235656641843596883e-04 6.471313283687194309e-05
1.160155301739971492e+02 1.827021943863243114e-04 4.191475800490061993e-05
1.561523006000496423e+02 5.000989521451836147e-05 1.890196369000210724e-05
2.101748011332487067e+02 3.715554932564677778e-05 1.404347762023643232e-05
2.828869434625969461e+02 1.971802408544421367e-05 8.818168447406276084e-06
3.807546021222372019e+02 1.757973729083101382e-05 7.176897695785584578e-06
5.124805876960931528e+02 6.530555535454893066e-06 3.770417996352683336e-06
