# s	p(s)	error
1.000000000000000000e+00 1.152151828485376894e+00 3.504264398141674480e-02
1.811609194200414219e+00 2.017964971596825918e-01 1.089598667200963530e-02
2.438354098268828540e+00 8.261312479669377651e-02 6.009220599645754071e-03
3.281927872511474220e+00 3.929527726776823465e-02 3.572297933433475799e-03
4.417344703140069662e+00 2.316295493161058677e-02 2.364059188230382188e-03
5.945570708544391181e+00 3.674889899986430453e-02 2.566654439768158331e-03
8.002502278161049531e+00 1.158717231838571511e-02 1.242275268586683643e-03
1.077105056036769071e+01 1.365541934119827647e-02 1.162426489444436193e-03
1.449740670372631612e+01 7.204764215184050920e-03 7.277910904866881142e-04
1.951293422635963282e+01 5.243637634877162772e-03 5.351765250626439171e-04
2.626363527653332852e+01 2.678385691822169137e-03 3.296864882241023554e-04
3.534981105030105653e+01 1.628136012480464441e-03 2.215612479126001185e-04
4.757944314009409226e+01 1.030439495434991174e-03 1.519300149062002879e-04
6.404004271197280218e+01 3.328606080639138175e-04 7.442989466628258826e-05
8.619535664753031767e+01 3.214944621451854240e-04 6.305025138424298571e-05
1.160155301739971492e+02 9.186876759334075885e-05 2.905145514276222433e-05
1.561523006000496423e+02 8.190621902706515963e-05 2.364428880179026169e-05
2.101748011332487067e+02 3.549779804673702024e-05 1.341690653172293362e-05
2.828869434625969461e+02 2.260592938291414159e-05 9.228832024921509766e-06
3.807546021222372019e+02 8.397695302460021245e-06 4.848411643447749259e-06
6.897785379387657940e+02 7.725815745603353051e-06 3.455089837761463609e-06
