# mu	p(mu)	err
-2.051379038217056859e+03 2.521343605978946786e-07 1.782859161489055587e-07
-1.894886798866954678e+03 2.521343605978946786e-07 1.782859161489055587e-07
-1.738394559516852496e+03 5.042687211957893572e-07 2.521343605978946786e-07
-1.581902320166750314e+03 3.782015408968420444e-07 2.183547614447230341e-07
-1.425410080816648133e+03 6.303359014947357701e-07 2.818947848801680635e-07
-1.268917841466545724e+03 2.521343605978950492e-07 1.782859161489058234e-07
-1.112425602116443770e+03 6.303359014947376759e-07 2.818947848801689105e-07
-9.559333627663418156e+02 1.386738983288418588e-06 4.181175354296919721e-07
-7.994411234162394067e+02 2.773477966576837177e-06 5.913074892706834760e-07
-6.429488840661369977e+02 4.538418490762110674e-06 7.564030817936851476e-07
-4.864566447160350435e+02 9.076836981524221348e-06 1.069715496893435099e-06
-3.299644053659330893e+02 3.706375100789046604e-05 2.161601855307080187e-06
-1.734721660158306804e+02 5.553259292168622688e-04 8.367100695178859041e-06
-1.697992666572827147e+01 5.682730286335656994e-03 2.676575766903987249e-05
1.395123126843736827e+02 8.005265948983168050e-05 3.176792888640186920e-06
2.960045520344756369e+02 8.068299539132617857e-06 1.008537442391577232e-06
4.524967913845780458e+02 2.899545146875784648e-06 6.045969573328390293e-07
6.089890307346804548e+02 1.638873343886317767e-06 4.545416827210189616e-07
7.654812700847824090e+02 6.303359014947376759e-07 2.818947848801689105e-07
9.219735094348843631e+02 2.521343605978935669e-07 1.782859161489047911e-07
1.078465748784987227e+03 3.782015408968436855e-07 2.183547614447239605e-07
