# s	p(s)	error
1.000000000000000000e+00 1.186323439502427135e+00 3.707260748445084797e-02
1.811609194200414219e+00 2.052785970721104358e-01 1.145753400203416636e-02
2.438354098268828540e+00 8.029584727511968056e-02 6.176603636547668003e-03
3.281927872511474220e+00 3.812394882532087192e-02 3.668478686145087118e-03
4.417344703140069662e+00 2.517752856694505451e-02 2.569670748890098399e-03
5.945570708544391181e+00 3.897082519678654600e-02 2.755653476508333494e-03
8.002502278161049531e+00 1.302926321365298519e-02 1.373404932966283383e-03
1.077105056036769071e+01 1.129365168481781187e-02 1.102147550306902847e-03
1.449740670372631612e+01 5.993411481609897500e-03 6.920595464543335745e-04
1.951293422635963282e+01 4.037285730099811169e-03 4.895928090000127705e-04
2.626363527653332852e+01 2.161446030332570684e-03 3.087780043332243756e-04
3.534981105030105653e+01 1.573103492619735110e-03 2.270579312317861460e-04
4.757944314009409226e+01 7.791727905535442448e-04 1.377395909791141466e-04
6.404004271197280218e+01 4.341729710954714272e-04 8.862518660767122281e-05
8.619535664753031767e+01 2.419311494385597780e-04 5.702371878275387689e-05
1.160155301739971492e+02 1.697602268987327679e-04 4.117290273719385386e-05
1.561523006000496423e+02 7.419160521088868292e-05 2.346144557304252062e-05
2.101748011332487067e+02 5.512168812067036515e-05 1.743100829347646362e-05
2.828869434625969461e+02 3.276274174293287864e-05 1.158337842834570127e-05
3.807546021222372019e+02 1.521346002690152401e-05 6.803666158625516919e-06
5.124805876960931528e+02 1.808488378609338592e-05 6.393971981058638403e-06
6.897785379387657940e+02 6.718208353371155886e-06 3.359104176685577943e-06
9.284145445194744752e+02 2.495693310123037642e-06 1.764721663349901197e-06
1.249609141291986816e+03 1.854210161573054297e-06 1.311124578993310495e-06
1.681924324880868880e+03 1.377611307180717433e-06 9.741182971467492059e-07
