# s	p(s)	error
1.000000000000000000e+00 1.184412915167260660e+00 3.641332191476943925e-02
1.811609194200414219e+00 1.773514923740450167e-01 1.046872758780496675e-02
2.438354098268828540e+00 7.988586476596672148e-02 6.056131778868822056e-03
3.281927872511474220e+00 4.809584365049973664e-02 4.050400712558329189e-03
4.417344703140069662e+00 2.407574759787370691e-02 2.470119584568457663e-03
5.945570708544391181e+00 4.123519314804444114e-02 2.786416131565599454e-03
8.002502278161049531e+00 1.342959430645564514e-02 1.370652229308436370e-03
1.077105056036769071e+01 1.236819613249541712e-02 1.133790680560868482e-03
1.449740670372631612e+01 7.413074712497818089e-03 7.565937696145317833e-04
1.951293422635963282e+01 3.040680266777626498e-03 4.176695562322249545e-04
2.626363527653332852e+01 2.514864785209266866e-03 3.274075076504180041e-04
3.534981105030105653e+01 1.361754520120935863e-03 2.076656174624048532e-04
4.757944314009409226e+01 9.176196793281930341e-04 1.469367451460396154e-04
6.404004271197280218e+01 4.370245783643175340e-04 8.740491567286350679e-05
8.619535664753031767e+01 2.987180267349116565e-04 6.228701431291570228e-05
1.160155301739971492e+02 1.350919197515089746e-04 3.610483424512186170e-05
1.561523006000496423e+02 1.075375997295704457e-04 2.776608885624970132e-05
2.101748011332487067e+02 5.326437330018302563e-05 1.684367377700378565e-05
2.828869434625969461e+02 7.914701844366531615e-06 5.596539345221248829e-06
3.807546021222372019e+02 2.940169075687010104e-05 9.297630985162944352e-06
