# s	p(s)	error
1.000000000000000000e+00 1.233485837321639966e+00 3.669399062074443774e-02
1.811609194200414219e+00 1.928151639777189730e-01 1.077869534367370888e-02
2.438354098268828540e+00 7.565639688497870219e-02 5.819722837306053748e-03
3.281927872511474220e+00 4.789489039233412598e-02 3.991240866027844121e-03
4.417344703140069662e+00 2.149877359636175045e-02 2.304910465629925100e-03
5.945570708544391181e+00 3.488315650403447932e-02 2.530690157254759931e-03
8.002502278161049531e+00 1.214003458756173978e-02 1.286841092601933006e-03
1.077105056036769071e+01 1.307336449078203705e-02 1.151045561463427246e-03
1.449740670372631612e+01 6.851833382890831770e-03 7.182673039029505201e-04
1.951293422635963282e+01 3.971837683593228661e-03 4.713704112211605118e-04
2.626363527653332852e+01 2.078121279702726306e-03 2.938907298011727751e-04
3.534981105030105653e+01 1.173416589055238874e-03 1.903533066549528534e-04
4.757944314009409226e+01 6.423835341303649974e-04 1.213990769736941636e-04
6.404004271197280218e+01 5.284036450368081355e-04 9.490409625888469088e-05
8.619535664753031767e+01 3.799208319796114602e-04 6.936373658045443295e-05
1.160155301739971492e+02 1.129069929213625953e-04 3.259344137826993617e-05
1.561523006000496423e+02 9.786679645076818519e-05 2.615600156142275246e-05
2.101748011332487067e+02 4.154942956527872490e-05 1.468994170002070469e-05
2.828869434625969461e+02 2.315229625621720148e-05 9.451885366913568808e-06
3.807546021222372019e+02 2.580198224351009563e-05 8.600660747836697979e-06
