# s	p(s)	error
1.000000000000000000e+00 1.176340709323628664e+00 3.733004406292871058e-02
1.811609194200414219e+00 1.876727677499115676e-01 1.107797320971820772e-02
2.438354098268828540e+00 7.773329671216358538e-02 6.145356691102875704e-03
3.281927872511474220e+00 5.053390757697548419e-02 4.270894699673844809e-03
4.417344703140069662e+00 2.547687717119258635e-02 2.613872445637605534e-03
5.945570708544391181e+00 3.546584667652637884e-02 2.658277596112507569e-03
8.002502278161049531e+00 1.036229881723357837e-02 1.238531600482952171e-03
1.077105056036769071e+01 1.407783217042707369e-02 1.244316324014389406e-03
1.449740670372631612e+01 5.638228161839080668e-03 6.787629071552060602e-04
1.951293422635963282e+01 4.128290121556979497e-03 5.006287124815705187e-04
2.626363527653332852e+01 1.984639889678065875e-03 2.991957208197490339e-04
3.534981105030105653e+01 1.575051067811246907e-03 2.297448106150372675e-04
4.757944314009409226e+01 9.959201395651090007e-04 1.574688004329259314e-04
6.404004271197280218e+01 4.994546140342627592e-04 9.612008528689407801e-05
8.619535664753031767e+01 3.298460206826265770e-04 6.732953702999515877e-05
1.160155301739971492e+02 1.837977770014968099e-04 4.332155149492375804e-05
1.561523006000496423e+02 1.062095397547680879e-04 2.838569349780633089e-05
2.101748011332487067e+02 4.509134815117133658e-05 1.594219902526837029e-05
2.828869434625969461e+02 4.187655770933275314e-05 1.324253029289748735e-05
3.807546021222372019e+02 1.866766365596031173e-05 7.621041774500185328e-06
5.124805876960931528e+02 1.618096799816193737e-05 6.115831042204447191e-06
6.897785379387657940e+02 3.434821688864965936e-06 2.428785708363046977e-06
9.284145445194744752e+02 2.551948692113516071e-06 1.804500225433607932e-06
2.263803409521446611e+03 1.046586586388469963e-06 7.400484723341674963e-07
