# s	p(s)	error
1.000000000000000000e+00 1.228587672518598906e+00 3.889026323147085767e-02
1.811609194200414219e+00 1.855127412959818867e-01 1.122774186931929825e-02
2.438354098268828540e+00 8.027419557189892363e-02 6.366157809054286132e-03
3.281927872511474220e+00 5.213884185266185606e-02 4.422358846576253909e-03
4.417344703140069662e+00 2.424563564018991299e-02 2.599404988495758809e-03
5.945570708544391181e+00 3.913306532297845114e-02 2.846511651082543701e-03
8.002502278161049531e+00 9.537652501040981903e-03 1.211283078915889296e-03
1.077105056036769071e+01 9.257688558624384625e-03 1.028632062069376142e-03
1.449740670372631612e+01 5.349655784990639366e-03 6.739932765182502557e-04
1.951293422635963282e+01 4.353134863621936808e-03 5.240558541545304672e-04
2.626363527653332852e+01 2.437384904002952695e-03 3.380044711317122951e-04
3.534981105030105653e+01 1.392991629076604067e-03 2.202513154715250992e-04
4.757944314009409226e+01 7.762069230852426715e-04 1.417153470218216187e-04
6.404004271197280218e+01 4.805781351519028584e-04 9.611562703038057710e-05
8.619535664753031767e+01 3.284880515458014709e-04 6.849449359282297131e-05
1.160155301739971492e+02 1.591661612307113181e-04 4.109652611508730143e-05
1.561523006000496423e+02 6.306918398676908660e-05 2.229832384047321497e-05
2.101748011332487067e+02 4.685813010598724714e-05 1.656685077583254910e-05
2.828869434625969461e+02 2.175868841796676397e-05 9.730781280762207611e-06
3.807546021222372019e+02 9.699552666214470741e-06 5.600039342857877033e-06
5.124805876960931528e+02 2.402139323163490265e-05 7.596231518251896151e-06
9.284145445194744752e+02 2.651939867443347059e-06 1.875204663568144528e-06
1.681924324880868880e+03 2.195788039660917922e-06 1.267738815781591643e-06
