# s	p(s)	error
1.000000000000000000e+00 1.184593018259768149e+00 3.807426164353280851e-02
1.811609194200414219e+00 1.972477903130238630e-01 1.154305383006906140e-02
2.438354098268828540e+00 8.280965616087283820e-02 6.446722988761826104e-03
3.281927872511474220e+00 4.176214546581547005e-02 3.946151825680407899e-03
4.417344703140069662e+00 2.105455725578659135e-02 2.415123352078020740e-03
5.945570708544391181e+00 3.704868246375283419e-02 2.761445748858524195e-03
8.002502278161049531e+00 1.177494073897329685e-02 1.341879034391472124e-03
1.077105056036769071e+01 1.340657228550144048e-02 1.234175015905173995e-03
1.449740670372631612e+01 6.162066046869988691e-03 7.212152792239887511e-04
1.951293422635963282e+01 4.515477963310816911e-03 5.321541813592498438e-04
2.626363527653332852e+01 2.562722973547037174e-03 3.455574952593606745e-04
3.534981105030105653e+01 1.627063761837189895e-03 2.373316417869140538e-04
4.757944314009409226e+01 8.230466183027489733e-04 1.454954612586324334e-04
6.404004271197280218e+01 4.012929159707032361e-04 8.756929348977623864e-05
8.619535664753031767e+01 1.845666768284807068e-04 5.118958592669834844e-05
1.160155301739971492e+02 1.265782037492668005e-04 3.653998000408924241e-05
1.561523006000496423e+02 9.404304233759556791e-05 2.714788790451108771e-05
2.101748011332487067e+02 4.075784432800627009e-05 1.540501715242700991e-05
2.828869434625969461e+02 2.595566489689380026e-05 1.059635582200979417e-05
3.807546021222372019e+02 6.428041112128585706e-06 4.545311460132038868e-06
5.124805876960931528e+02 1.910321128124597758e-05 6.754005119704192364e-06
6.897785379387657940e+02 1.064474799428092795e-05 4.345700171083823698e-06
9.284145445194744752e+02 2.636221341556722647e-06 1.864089987323456118e-06
1.249609141291986816e+03 1.958617422999479466e-06 1.384951661553052336e-06
2.263803409521446611e+03 1.621721806173496679e-06 9.363015213449544307e-07
