# mu	p(mu)	err
-1.040574796407744088e+03 1.980938857291320239e-06 1.400735299106623053e-06
-5.824523142714078858e+02 1.980938857291343108e-06 1.400735299106639147e-06
-5.625339454828715589e+02 1.980938857291332097e-06 1.400735299106631312e-06
-5.226972079057987912e+02 2.971408285937014451e-06 1.715543373758019977e-06
-4.828604703287261373e+02 1.980938857291343108e-06 1.400735299106639147e-06
-4.629421015401898103e+02 1.980938857291332097e-06 1.400735299106631312e-06
-4.430237327516533696e+02 3.961877714582686217e-06 1.980938857291343108e-06
-4.231053639631170427e+02 5.942816571874028902e-06 2.426144706007887269e-06
-4.031869951745807157e+02 5.942816571874028902e-06 2.426144706007887269e-06
-3.832686263860443887e+02 6.933286000519701515e-06 2.620535789408681389e-06
-3.633502575975080617e+02 6.933286000519661704e-06 2.620535789408666566e-06
-3.434318888089716211e+02 1.089516371510238773e-05 3.285015461135383357e-06
-3.235135200204352941e+02 8.914224857811044200e-06 2.971408285937014874e-06
-3.035951512318989671e+02 8.914224857810993378e-06 2.971408285936997934e-06
-2.836767824433625265e+02 1.089516371510238773e-05 3.285015461135383357e-06
-2.637584136548261995e+02 1.386657200103940303e-05 3.705997254065842581e-06
-2.438400448662898725e+02 2.476173571614178907e-05 4.952347143228357983e-06
-2.239216760777535455e+02 2.773314400207880606e-05 5.241071578817362779e-06
-2.040033072892172186e+02 3.763783828853551694e-05 6.105663615456059147e-06
-1.840849385006808916e+02 4.159971600311821078e-05 6.418975536752784501e-06
-1.641665697121445646e+02 5.645675743280328219e-05 7.477880199472036079e-06
-1.442482009236082376e+02 6.438051286196791771e-05 7.985419825551312616e-06
-1.243298321350716833e+02 1.238086785807089487e-04 1.107378486043549553e-05
-1.044114633465353563e+02 1.921510691572602921e-04 1.379564277885762558e-05
-8.449309455799902935e+01 3.298263197390086761e-04 1.807437098391533387e-05
-6.457472576946270237e+01 6.012149431879226010e-04 2.440256177684182304e-05
-4.465635698092637540e+01 1.064754635794096845e-03 3.247471194272259071e-05
-2.473798819239004843e+01 2.387031323036068776e-03 4.862387840029687490e-05
-4.819619403853721451e+00 5.482248287553791871e-03 7.368852915527026378e-05
1.509874938468260552e+01 1.093379202281956862e-02 1.040653003540214534e-04
3.501711817321893250e+01 1.365164013502313638e-02 1.162821233234607462e-04
5.493548696175548685e+01 8.952853165528225007e-03 9.416754939791803676e-05
7.485385575029181382e+01 3.748926787423867077e-03 6.093601047963487433e-05
9.477222453882814079e+01 1.330200442671137075e-03 3.629769789444918239e-05
1.146905933273644678e+02 5.140536334671035263e-04 2.256445010704656064e-05
1.346089621159007947e+02 2.188937437306934383e-04 1.472438661836383576e-05
1.545273309044371217e+02 1.109325760083152242e-04 1.048214315763472556e-05
1.744456996929734487e+02 6.933286000519701345e-05 8.286861784518781936e-06
1.943640684815097757e+02 4.060924657447253394e-05 6.342098804997365329e-06
2.142824372700461026e+02 1.485704142968490370e-05 3.836071602072217717e-06
2.342008060585826570e+02 2.179032743020477546e-05 4.645713417742965753e-06
2.541191748471189840e+02 5.942816571874028902e-06 2.426144706007887269e-06
2.740375436356553109e+02 4.952347143228357983e-06 2.214756972087098851e-06
2.939559124241916379e+02 8.914224857811044200e-06 2.971408285937014874e-06
3.138742812127279649e+02 5.942816571874028902e-06 2.426144706007887269e-06
3.337926500012642919e+02 4.952347143228357983e-06 2.214756972087098851e-06
3.537110187898006188e+02 3.961877714582686217e-06 1.980938857291343108e-06
3.736293875783369458e+02 1.980938857291343108e-06 1.400735299106639147e-06
3.935477563668732728e+02 3.961877714582640477e-06 1.980938857291320239e-06
4.333844939439461541e+02 1.980938857291343108e-06 1.400735299106639147e-06
4.533028627324824811e+02 1.980938857291343108e-06 1.400735299106639147e-06
4.931396003095551350e+02 1.980938857291343108e-06 1.400735299106639147e-06
