# s	p(s)	error
1.000000000000000000e+00 1.279236067439938562e+00 4.019258815239636767e-02
1.804721766827170226e+00 1.854286633751249247e-01 1.139079224323857713e-02
2.424462017082328114e+00 8.698459321140483702e-02 6.731069909951622847e-03
3.257020655659783159e+00 3.373183676865685460e-02 3.616432502277942915e-03
4.375479375074184496e+00 2.424347637610060197e-02 2.645180133389398065e-03
5.878016072274911963e+00 2.449149705358687548e-02 2.293838864478433149e-03
7.896522868499724623e+00 2.094964405545268402e-02 1.830378899685380792e-03
1.060818355139448244e+01 1.309462029780014865e-02 1.248523057432841983e-03
1.425102670302997687e+01 6.114264007345862097e-03 7.360708885159454075e-04
1.914481976169957633e+01 3.232109369917648099e-03 4.617299099882354505e-04
2.571913809059344302e+01 2.455018925199184843e-03 3.471921059899306101e-04
3.455107294592217926e+01 1.790918372752785086e-03 2.558454818218264563e-04
4.641588833612777165e+01 7.617853474048566845e-04 1.439638986890138758e-04
6.235507341273912374e+01 4.050414331759471251e-04 9.057001782853562645e-05
8.376776400682915380e+01 2.864296208728551269e-04 6.571146167481283547e-05
1.125335582600764610e+02 1.683257111793077577e-04 4.346151174239856811e-05
1.511775070615661605e+02 8.353222907228430663e-05 2.641521018993522724e-05
2.030917620904734804e+02 3.730784750831401674e-05 1.523086496615569007e-05
2.728333376486766610e+02 2.314268897502686436e-05 1.034972514605900065e-05
3.665241237079625876e+02 2.411774650978721672e-05 9.115651349741854583e-06
4.923882631706736674e+02 5.129364404068414442e-06 3.627008353293670007e-06
1.193776641714435755e+03 2.115671174853565016e-06 1.496005434499865662e-06
