# s	p(s)	error
1.000000000000000000e+00 1.257266858801927123e+00 3.898619028482621512e-02
1.811609194200414219e+00 1.988592863282543366e-01 1.151960915849020023e-02
2.438354098268828540e+00 7.932632537753205038e-02 6.271296665115439276e-03
3.281927872511474220e+00 3.941385131802820074e-02 3.810280824295837841e-03
4.417344703140069662e+00 2.490429376429858371e-02 2.610679352238242778e-03
5.945570708544391181e+00 3.232940445355751702e-02 2.563888546721702043e-03
8.002502278161049531e+00 1.359598984444341206e-02 1.433143165098651984e-03
1.077105056036769071e+01 1.133593736956310140e-02 1.127967926860648463e-03
1.449740670372631612e+01 6.170715526834714970e-03 7.173311093543584477e-04
1.951293422635963282e+01 3.779213113468034464e-03 4.838786556499327066e-04
2.626363527653332852e+01 1.979282320301725424e-03 3.018377241306136570e-04
3.534981105030105653e+01 1.333741420512366948e-03 2.135695513200196812e-04
4.757944314009409226e+01 7.622475346734210655e-04 1.391667230477779842e-04
6.404004271197280218e+01 3.775482932117667808e-04 8.442236484105328242e-05
8.619535664753031767e+01 2.384290557980508758e-04 5.782754007480298149e-05
1.160155301739971492e+02 1.458834532824743527e-04 3.898899289874723639e-05
1.561523006000496423e+02 5.419307340059267283e-05 2.048305642860537989e-05
2.101748011332487067e+02 5.176735703679018229e-05 1.725578567893006076e-05
2.828869434625969461e+02 3.846128010443108762e-05 1.282042670147702977e-05
3.807546021222372019e+02 1.587519145425316013e-05 7.099601449506761424e-06
5.124805876960931528e+02 1.179469496191525611e-05 5.274747941743361014e-06
9.284145445194744752e+02 7.812741290786674470e-06 3.189538275800094776e-06
1.681924324880868880e+03 1.437532501637762501e-06 1.016488980084123472e-06
