# s	p(s)	error
1.000000000000000000e+00 1.242461250014510021e+00 3.810800561551490329e-02
1.811609194200414219e+00 1.735550888133048919e-01 1.058184052496960459e-02
2.438354098268828540e+00 8.196886554838034300e-02 6.268315814773027690e-03
3.281927872511474220e+00 3.561398373514533533e-02 3.561398373514533446e-03
4.417344703140069662e+00 2.169712296768132667e-02 2.396046400754651886e-03
5.945570708544391181e+00 3.341988578086739492e-02 2.563188232520335549e-03
8.002502278161049531e+00 1.256094265962852570e-02 1.354481281037117233e-03
1.077105056036769071e+01 1.247927525722123017e-02 1.163698418071317702e-03
1.449740670372631612e+01 7.820436607207542981e-03 7.940450318798749924e-04
1.951293422635963282e+01 5.091502171754462569e-03 5.522509485516889161e-04
2.626363527653332852e+01 2.136170862396565787e-03 3.083297056099230655e-04
3.534981105030105653e+01 1.554033402935480141e-03 2.266790691066279749e-04
4.757944314009409226e+01 7.861043721921120173e-04 1.389649330743590084e-04
6.404004271197280218e+01 4.015324569253003479e-04 8.560700745650231635e-05
8.619535664753031767e+01 3.118843287624511931e-04 6.503237806548658789e-05
1.160155301739971492e+02 1.208967720403429674e-04 3.489989194082442075e-05
1.561523006000496423e+02 5.239613364367855963e-05 1.980387704035400722e-05
2.101748011332487067e+02 6.673446592530817034e-05 1.926458093310129025e-05
2.828869434625969461e+02 3.305420163712800038e-05 1.168642506216034344e-05
3.807546021222372019e+02 1.534880014845099212e-05 6.864192100999055878e-06
5.124805876960931528e+02 1.140360519771102960e-05 5.099847282130358433e-06
6.897785379387657940e+02 8.472467570592921875e-06 3.789002685001654209e-06
9.284145445194744752e+02 3.776842787357650220e-06 2.180561199967835827e-06
1.249609141291986816e+03 4.676763397821239892e-06 2.091512174442236872e-06
