# mu	p(mu)	err
-1.667415437633139618e+03 2.254011191071003044e-07 1.593826598076673018e-07
-1.492362754383938409e+03 4.508022382142000794e-07 2.254011191071000397e-07
-1.142257387885535536e+03 4.508022382142000794e-07 2.254011191071000397e-07
-9.672047046363340996e+02 2.254011191071006220e-07 1.593826598076675136e-07
-7.921520213871331180e+02 2.254011191071000397e-06 5.040122245280023740e-07
-6.170993381379316816e+02 3.155615667499400556e-06 5.963553063930358809e-07
-4.420466548887302451e+02 9.128745323837550972e-06 1.014305035981950179e-06
-2.669939716395288087e+02 7.009974804230810345e-05 2.810743821291971488e-06
-9.194128839032737233e+01 5.163488836505460318e-03 2.412318555089015964e-05
8.311139485887360934e+01 4.509149387737536254e-04 7.128700155768705973e-06
2.581640781080750457e+02 8.677943085623351739e-06 9.889433965215663049e-07
4.332167613572764822e+02 1.239706155089050218e-06 3.737854697022291069e-07
6.082694446064779186e+02 7.889039168748501389e-07 2.981776531965179404e-07
7.833221278556793550e+02 6.762033573213001190e-07 2.760588646323455185e-07
1.133427494354082228e+03 2.254011191071000397e-07 1.593826598076671165e-07
