# s	p(s)	error
1.000000000000000000e+00 1.276865818867160218e+00 4.013793312177209305e-02
1.804721766827170226e+00 1.901618511266903455e-01 1.153025585526948511e-02
2.424462017082328114e+00 8.534797320193736325e-02 6.664557022257248768e-03
3.257020655659783159e+00 4.377464970170255598e-02 4.117972648057340555e-03
4.375479375074184496e+00 2.768282075924138885e-02 2.825366062544458923e-03
5.878016072274911963e+00 2.489957697043948884e-02 2.311867682995647020e-03
7.896522868499724623e+00 1.837497224081355643e-02 1.713474996584093447e-03
1.060818355139448244e+01 1.010980197168665114e-02 1.096561985086969048e-03
1.425102670302997687e+01 5.223608339332843319e-03 6.800558810880927242e-04
1.914481976169957633e+01 4.086063919957787054e-03 5.189306367655351776e-04
2.571913809059344302e+01 2.354775864752576761e-03 3.398826198490334928e-04
3.455107294592217926e+01 1.387671941141557742e-03 2.251101143552673798e-04
4.641588833612777165e+01 7.611252214538993550e-04 1.438391466104272114e-04
6.235507341273912374e+01 6.475047105051881307e-04 1.144637429121127058e-04
8.376776400682915380e+01 1.506217973485368667e-04 4.763079448896869660e-05
1.125335582600764610e+02 2.018158180135963585e-04 4.756844448937473251e-05
1.511775070615661605e+02 7.511385971257315548e-05 2.503795323752438403e-05
2.030917620904734804e+02 4.348810474286574903e-05 1.643695859130732786e-05
2.728333376486766610e+02 1.849810772145994771e-05 9.249053860729973854e-06
3.665241237079625876e+02 1.721203374955722999e-05 7.697455499006110527e-06
4.923882631706736674e+02 1.024983909513151006e-05 5.124919547565755030e-06
8.886238162743397879e+02 4.259592510408734889e-06 2.459276882522596989e-06
1.603718743751329384e+03 1.573499246515397809e-06 1.112631987402960717e-06
2.154434690031882383e+03 1.171281843256058277e-06 8.282213340470376016e-07
