# s	p(s)	error
1.000000000000000000e+00 1.293688090585038308e+00 4.042775283078244714e-02
1.804721766827170226e+00 1.834090065217958976e-01 1.133104626414184121e-02
2.424462017082328114e+00 8.076922896476659841e-02 6.487540588505209815e-03
3.257020655659783159e+00 4.615896604101130812e-02 4.231385479417131695e-03
4.375479375074184496e+00 2.454273217890444794e-02 2.662033063845203277e-03
5.878016072274911963e+00 2.321253704076456370e-02 2.233627418176596397e-03
7.896522868499724623e+00 1.775892629795168542e-02 1.685602689168016945e-03
1.060818355139448244e+01 1.214755207843095514e-02 1.202786884363960494e-03
1.425102670302997687e+01 6.826124340107177051e-03 7.779090647837794918e-04
1.914481976169957633e+01 3.893411910352611270e-03 5.068790566085754762e-04
2.571913809059344302e+01 2.112232248025168891e-03 3.221123980342619039e-04
3.455107294592217926e+01 1.572304077253713689e-03 2.397741239093165351e-04
4.641588833612777165e+01 7.348974171075485680e-04 1.414310738646012793e-04
6.235507341273912374e+01 3.039128671053364125e-04 7.846996486647438021e-05
8.376776400682915380e+01 1.508178343949774850e-04 4.769278684622115107e-05
1.125335582600764610e+02 2.357582325254998601e-04 5.144666410748109973e-05
1.511775070615661605e+02 1.086390092463747987e-04 3.013103987333929357e-05
2.030917620904734804e+02 4.976537750060571467e-05 1.759471794949336881e-05
2.728333376486766610e+02 1.389163751229812069e-05 8.020340657210024035e-06
3.665241237079625876e+02 1.723443552884081724e-05 7.707473879265120583e-06
4.923882631706736674e+02 7.697384587276636175e-06 4.444087063520242256e-06
8.886238162743397879e+02 4.265136448600155997e-06 2.462477676729784581e-06
1.603718743751329384e+03 3.151094369594393514e-06 1.575547184797196757e-06
