# s	p(s)	error
1.000000000000000000e+00 1.279625031404846291e+00 3.962238127362822937e-02
1.811609194200414219e+00 1.767560996519431105e-01 1.094092789990808688e-02
2.438354098268828540e+00 7.899530800216369997e-02 6.304511925100704864e-03
3.281927872511474220e+00 4.336380427051643449e-02 4.026228149328518052e-03
4.417344703140069662e+00 2.277461167193375532e-02 2.515035122693656550e-03
5.945570708544391181e+00 3.507953206115664579e-02 2.690477291605597888e-03
8.002502278161049531e+00 1.333803536819272439e-02 1.429987490834926057e-03
1.077105056036769071e+01 1.059310562166182121e-02 1.098453882684062013e-03
1.449740670372631612e+01 7.277907762360132614e-03 7.847969771341240875e-04
1.951293422635963282e+01 4.149729359180165215e-03 5.107963739821975253e-04
2.626363527653332852e+01 1.961972294086743868e-03 3.027388975103951466e-04
3.534981105030105653e+01 1.422968146731181174e-03 2.222302885226665518e-04
4.757944314009409226e+01 6.446427049392153578e-04 1.289285409878430607e-04
6.404004271197280218e+01 3.639991810763444527e-04 8.350713925491305993e-05
8.619535664753031767e+01 2.846718627849494001e-04 6.365456364686394820e-05
1.160155301739971492e+02 1.269005591068625546e-04 3.663303598033055826e-05
1.561523006000496423e+02 7.071190556071753894e-05 2.357063518690584631e-05
2.101748011332487067e+02 2.918688706729044316e-05 1.305277270681418128e-05
2.828869434625969461e+02 1.301088295553122891e-05 7.511836776770668918e-06
5.124805876960931528e+02 4.787965306271540847e-06 3.385602736150531314e-06
6.897785379387657940e+02 5.335928430070363052e-06 3.080699715477701512e-06
9.284145445194744752e+02 5.285869956499981886e-06 2.642934978249990943e-06
2.263803409521446611e+03 2.167802437001584450e-06 1.083901218500792225e-06
3.046989570903508138e+03 8.052995315303817873e-07 5.694327596314829015e-07
