# s	p(s)	error
1.000000000000000000e+00 1.241238417993098420e+00 3.899873198006977015e-02
1.811609194200414219e+00 1.697676625522771265e-01 1.071563984299938287e-02
2.438354098268828540e+00 7.587975794995112377e-02 6.175007127401935941e-03
3.281927872511474220e+00 4.666881187845189211e-02 4.174185431574723402e-03
4.417344703140069662e+00 2.191349074549467021e-02 2.465460330481044921e-03
5.945570708544391181e+00 3.874450035354958660e-02 2.825733107330341640e-03
8.002502278161049531e+00 1.163679944690725401e-02 1.334832442508387344e-03
1.077105056036769071e+01 1.251354571104886480e-02 1.193119769429972724e-03
1.449740670372631612e+01 7.522209899951310709e-03 7.973526546911243167e-04
1.951293422635963282e+01 4.709604594699444251e-03 5.438182961052844466e-04
2.626363527653332852e+01 2.052785642566545658e-03 3.094690796100838122e-04
3.534981105030105653e+01 1.421158522127453526e-03 2.219476726406962154e-04
4.757944314009409226e+01 6.953287282169286470e-04 1.338160761371079649e-04
6.404004271197280218e+01 4.400702265492728105e-04 9.176098543288577962e-05
8.619535664753031767e+01 2.132323787795699593e-04 5.505636345903108352e-05
1.160155301739971492e+02 1.267391764543315683e-04 3.658644882138990963e-05
1.561523006000496423e+02 7.846886604542910489e-05 2.481403421142055148e-05
2.101748011332487067e+02 3.497972323723762088e-05 1.428041221250132443e-05
2.828869434625969461e+02 3.465156449708246442e-05 1.225117811730501385e-05
3.807546021222372019e+02 9.654323722031190629e-06 5.573926399758498367e-06
5.124805876960931528e+02 9.563752659241839900e-06 4.781876329620919950e-06
6.897785379387657940e+02 3.552761729898481387e-06 2.512181911151265245e-06
1.681924324880868880e+03 1.457032730570534204e-06 1.030277724197176552e-06
2.263803409521446611e+03 1.623784190835862334e-06 9.374922396849438042e-07
