# mu	p(mu)	err
-1.145955562954824472e+03 4.685129147548239218e-07 3.312886590966108342e-07
-9.775202030556467889e+02 4.685129147548232336e-07 3.312886590966103578e-07
-8.933025231060579472e+02 4.685129147548232336e-07 3.312886590966103578e-07
-8.090848431564691055e+02 9.370258295096453025e-07 4.685129147548226513e-07
-7.248671632068801500e+02 9.370258295096464672e-07 4.685129147548232336e-07
-6.406494832572913083e+02 1.639795201641881582e-06 6.197843292316332184e-07
-5.564318033077024666e+02 3.045333945906347365e-06 8.446236686828011137e-07
-4.722141233581135111e+02 2.811077488528943425e-06 8.114881723575413508e-07
-3.879964434085247831e+02 9.604514752473864377e-06 1.499973200008457642e-06
-3.037787634589358277e+02 2.389415865249595495e-05 2.365874248126371227e-06
-2.195610835093468722e+02 5.996965308861746199e-05 3.748103318038591374e-06
-1.353434035597581442e+02 2.895409813184803829e-04 8.235705467611528367e-06
-5.112572361016918876e+01 4.722844437186002158e-03 3.326194231550240769e-05
3.309195633941953929e+01 6.477425302942800382e-03 3.895354546628825146e-05
1.173096362890084947e+02 2.321481492610146273e-04 7.374428997055147894e-06
2.015273162385974501e+02 3.045333945906355497e-05 2.670934558725088068e-06
2.857449961881861782e+02 8.198976008209395841e-06 1.385879891551039978e-06
3.699626761377751336e+02 3.982359775415992774e-06 9.658641172500683723e-07
4.541803560873640890e+02 1.639795201641883700e-06 6.197843292316340654e-07
6.226157159865415451e+02 7.027693721322321505e-07 4.057440861787685578e-07
7.068333959361307279e+02 7.027693721322358562e-07 4.057440861787706754e-07
8.752687558353081840e+02 7.027693721322311976e-07 4.057440861787679755e-07
