# mu	p(mu)	err
-8.856460367960686426e+02 7.575490474140660091e-07 5.356680685078954717e-07
-8.335608670743727089e+02 7.575490474140660091e-07 5.356680685078954717e-07
-6.252201881875889740e+02 7.575490474140643150e-07 5.356680685078943071e-07
-5.210498487441969928e+02 1.136323571121098908e-06 6.560567196732833777e-07
-4.689646790225010591e+02 1.515098094828132018e-06 7.575490474140660091e-07
-4.168795093008051253e+02 2.651421665949230714e-06 1.002143192695748294e-06
-3.647943395791091916e+02 3.787745237070329834e-06 1.197790214559668618e-06
-3.127091698574132579e+02 6.817941426726579471e-06 1.607004205523683133e-06
-2.606240001357172105e+02 1.174201023491802282e-05 2.108927294643933878e-06
-2.085388304140212767e+02 3.295338356251187193e-05 3.532973558268672392e-06
-1.564536606923253430e+02 6.552799260131670375e-05 4.982001022384651649e-06
-1.043684909706294093e+02 2.666572646897512420e-04 1.005002380225443860e-05
-5.228332124893347554e+01 1.647669178125593529e-03 2.498189560804544565e-05
-1.981515272375418135e-01 1.069545622591549019e-02 6.364877326233836779e-05
5.188701819445839192e+01 5.969486493622840062e-03 4.755091380191928260e-05
1.039721879161543256e+02 4.181670741725644082e-04 1.258534998916107304e-05
1.560573576378502594e+02 4.961946260562121613e-05 4.335272576787192891e-06
2.081425273595463068e+02 1.060568666379694827e-05 2.004286385391501247e-06
2.602276970812421268e+02 6.439166903019546149e-06 1.561727369537114055e-06
3.123128668029381743e+02 2.651421665949225209e-06 1.002143192695746177e-06
4.164832062463300417e+02 7.575490474140643150e-07 5.356680685078943071e-07
4.685683759680260891e+02 1.136323571121101449e-06 6.560567196732848600e-07
6.769090548548098241e+02 7.575490474140675973e-07 5.356680685078965305e-07
