# mu	p(mu)	err
-9.733209696581386652e+02 5.407215073830859511e-07 3.121857078442449214e-07
-8.638642433166160117e+02 5.407215073830848923e-07 3.121857078442442861e-07
-7.544075169750931309e+02 1.261683517227198117e-06 4.768715456932062061e-07
-6.449507906335702501e+02 1.441924019688229203e-06 5.097971261386558286e-07
-5.354940642920475966e+02 2.703607536915429650e-06 6.980684643436208222e-07
-4.260373379505249432e+02 7.209620098441130768e-06 1.139941028780066998e-06
-3.165806116090020623e+02 1.495996170426534653e-05 1.642069125942792604e-06
-2.071238852674791815e+02 7.353812500409984436e-05 3.640679689396050210e-06
-9.766715892595675541e+01 1.651363483547940931e-03 1.725232111979355725e-05
1.178956741556612542e+01 7.225841743662623877e-03 3.608863181919790995e-05
1.212462937570890062e+02 1.351803768457712123e-04 4.936089448698529331e-06
2.307030200986118871e+02 1.550068321164843323e-05 1.671481657260030920e-06
3.401597464401347679e+02 2.162886029532348463e-06 6.243714156884911133e-07
4.496164727816571940e+02 1.802405024610282692e-06 5.699705143900334989e-07
5.590731991231800748e+02 5.407215073830848923e-07 3.121857078442442861e-07
6.685299254647029557e+02 3.604810049220580948e-07 2.548985630693284966e-07
